"","Type","Model","Status","Lost by","Unit","Date","Nearest location","Oryx URL","Source","Geolocation","Tags","Country","GeneralType","lat","lng"
"194","Trucks","KamAZ 6x6","Damaged","Russia",NA,2024-04-04,"Velyki Kopani","https://i.postimg.cc/vZMxxwbd/1016-Kam-AZ-6x6-dam-04-04-24.jpg","https://t.me/lost_warinua/72549","46.486149,32.974285",NA,"Russia","Trucks",46.486149,32.974285
"195","Trucks","KamAZ 6x6","Damaged","Russia",NA,2024-02-11,"Radensk","https://i.postimg.cc/FFgxdp4G/1025-3x-kamaz6x6-dam-11-02-24.jpg","https://t.me/lost_warinua/65332","46.564347,32.916649",NA,"Russia","Trucks",46.564347,32.916649
"196","Trucks","KamAZ 6x6","Damaged","Russia",NA,2024-02-11,"Radensk","https://i.postimg.cc/FFgxdp4G/1025-3x-kamaz6x6-dam-11-02-24.jpg","https://t.me/lost_warinua/65332","46.564347,32.916649",NA,"Russia","Trucks",46.564347,32.916649
"197","Trucks","Unknown truck","Damaged","Russia",NA,2024-04-04,"Velyki Kopani","https://i.postimg.cc/y8Q61MNj/1017-Unknown-truck-dam-04-04-24.jpg","https://t.me/lost_warinua/72549","46.486178,32.974125",NA,"Russia","Trucks",46.486178,32.974125
"198","Trucks","Ural-4320","Damaged","Russia",NA,2024-04-04,"Velyki Kopani","https://i.postimg.cc/WzwjQKKM/1015-Ural-4320-dam-04-04-24.jpg","https://t.me/lost_warinua/72549","46.486095,32.974264",NA,"Russia","Trucks",46.486095,32.974264
"199","Trucks","Ural-4320","Damaged","Russia",NA,2023-12-19,"Nova Maiachka","https://twitter.com/bayraktar_1love/status/1737394228248908270","https://t.me/WS_videos/1873","46.599566,33.224091",NA,"Russia","Trucks",46.599566,33.224091
"200","Trucks","Ural-4320","Damaged","Russia",NA,2023-12-11,"Krynky","https://i.postimg.cc/HWBhT40W/1062-ural4320-destr-11-12-23.jpg","https://t.me/WS_videos/1969",NA,NA,"Russia","Trucks",NA,NA
"201","Trucks","Ural-4320","Damaged","Russia","35th Separate Motor Rifle Brigade",2023-11-10,"Hladkivka","https://twitter.com/bayraktar_1love/status/1723050296195084436","https://t.me/lost_warinua/56324","46.414638,32.645532",NA,"Russia","Trucks",46.414638,32.645532
"202","Trucks","Ural-4320","Damaged","Russia",NA,2023-10-25,"Vynohradne","https://i.postimg.cc/6pfgZMmv/1030-Ural-4320-dam-25-10-23.jpg","https://t.me/lost_warinua/54356","46.472639,32.186639","Loitering","Russia","Trucks",46.472639,32.186639
"203","Trucks","ZiL-131","Damaged","Russia",NA,2024-01-27,"Kherson oblast","https://i.postimg.cc/3wTjWyF7/1003-Zi-L-131-dam-27-01-24.jpg","https://t.me/lost_warinua/63757",NA,"KUNG","Russia","Trucks",NA,NA
"204","Trucks","2F510 transport vehicle based on Ural-43206 (for 2S12 'Sani' mortar)","Destroyed","Russia",NA,2024-04-09,"Kherson oblast","https://i.postimg.cc/bwNNjyqd/1000-2-F510-Trucks-vehicle-on-Ural-43206-for-2-S12-Sani-mortar-destr-09-04-24.jpg","https://t.me/lost_warinua/72578",NA,NA,"Russia","Trucks",NA,NA
"205","Trucks","9T452 transloader (for BM-27 'Uragan')","Destroyed","Russia",NA,2023-12-20,"Abrykosivka","https://i.postimg.cc/vTn6WY7q/1003-bm27-and-transloader-destr-21-12-23.jpg","https://t.me/lost_warinua/60377","46.466722,33.053778",NA,"Russia","Trucks",46.466722,33.053778
"206","Trucks","GAZ-3308 'Sadko'","Destroyed","Russia",NA,2024-02-05,"Krynky","https://i.postimg.cc/pLPqC2j7/1000-GAZ-3308-Sadko-destr-05-02-24.jpg","https://x.com/OSINTua/status/1754576613033791881?s=20","46.699351,33.122964","Z,☐","Russia","Trucks",46.699351,33.122964
"207","Trucks","GAZ-66","Destroyed","Russia",NA,2024-05-21,"Krynky",NA,"https://t.me/lost_warinua/77523",NA,NA,"Russia","Trucks",NA,NA
"208","Trucks","KamAZ 4x4","Destroyed","Russia",NA,2024-01-15,"Krynky","https://i.postimg.cc/28SgWXjB/1043-Kam-AZ-4x4-destr-15-01-24.jpg","https://t.me/lost_warinua/62965",NA,NA,"Russia","Trucks",NA,NA
"209","Trucks","KamAZ 4x4","Destroyed","Russia",NA,2023-12-26,"Krynky","https://i.postimg.cc/tJ5dKq58/1012-kamaz4x4-destr-26-12-23.jpg","https://t.me/lost_warinua/65292","46.704466,33.112882",NA,"Russia","Trucks",46.704466,33.112882
"210","Trucks","KamAZ 4x4","Destroyed","Russia",NA,2023-10-24,"Kherson oblast","https://i.postimg.cc/9FJChwBc/1002-kamaz4x4-destr-25-10-23.jpg","https://t.me/lost_warinua/54207",NA,"Loitering","Russia","Trucks",NA,NA
"211","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2024-04-10,"Heroiske","https://i.postimg.cc/BZgrfxbc/1035-Kam-AZ-6x6-destr-10-04-24.jpg","https://t.me/BARS14GUMANITARKA/4851","46.468263,31.998230",NA,"Russia","Trucks",46.468263,31.99823
"212","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2024-04-09,"Kherson oblast",NA,"https://t.me/lost_warinua/72581",NA,NA,"Russia","Trucks",NA,NA
"213","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2024-02-24,"Radensk","https://i.postimg.cc/qMtKpRnN/1053-kamaz6x6-destr-24-02-24.jpg","https://t.me/lost_warinua/66848","46.521668,32.917685",NA,"Russia","Trucks",46.521668,32.917685
"214","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2024-02-18,"Chelburda","https://i.postimg.cc/PJqhmykp/1003-Kam-AZ-6x6-destr-18-02-24.jpg","https://t.me/lost_warinua/66983","46.657324,32.970664",NA,"Russia","Trucks",46.657324,32.970664
"215","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2024-02-13,"Kherson oblast","https://i.postimg.cc/13nDrWw3/1012-Kam-AZ-6x6-destr-13-02-24.jpg","https://t.me/lost_warinua/65465",NA,NA,"Russia","Trucks",NA,NA
"216","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2024-02-07,"Kherson oblast","https://i.postimg.cc/HxhvhMSx/1003-Kam-AZ-6x6-destr-07-02-24.jpg","https://t.me/lost_warinua/64908",NA,"Z","Russia","Trucks",NA,NA
"217","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2024-02-05,"Korsunka","https://i.postimg.cc/hth8Yq73/1008-Kam-AZ-6x6-destr-05-02-24.jpg","https://twitter.com/OSINTua/status/1754576763898704111","46.758877,33.191183",NA,"Russia","Trucks",46.758877,33.191183
"218","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2024-02-05,"Novi Laheri","https://i.postimg.cc/yYLXnNWZ/1007-Kam-AZ-6x6-destr-05-02-24.jpg","https://twitter.com/OSINTua/status/1754576482297426101","46.740129,33.188487",NA,"Russia","Trucks",46.740129,33.188487
"219","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2024-01-18,"Krynky","https://i.postimg.cc/d3HHnwQZ/1042-Kam-AZ-6x6-destr-18-01-24.jpg","https://t.me/lost_warinua/62969",NA,NA,"Russia","Trucks",NA,NA
"220","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2023-11-29,"Kherson oblast","https://i.postimg.cc/ZY6M0t04/1034-Kam-AZ-6x6-destr-29-11-23.jpg","https://t.me/lost_warinua/57957",NA,NA,"Russia","Trucks",NA,NA
"221","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2023-11-20,"Kherson oblast","https://i.postimg.cc/FKqKVQvr/1013-kamaz6x6-destr-20-11-23.jpg","https://t.me/lost_warinua/57168",NA,NA,"Russia","Trucks",NA,NA
"222","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2023-11-02,"Krynky","https://i.postimg.cc/FsQwxFwY/1033-Kam-AZ-6x6-destr-02-11-23.jpg","https://t.me/lost_warinua/57953",NA,"V","Russia","Trucks",NA,NA
"223","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2023-10-27,"Kherson oblast","https://i.postimg.cc/BvhzYXsZ/1026-Kam-AZ-6x6-destr-27-10-23.jpg","https://t.me/lost_warinua/54568",NA,"Loitering","Russia","Trucks",NA,NA
"224","Trucks","KamAZ 6x6","Destroyed","Russia",NA,2023-10-25,"Vynohradne","https://i.postimg.cc/rwk7zBQT/1031-Kam-AZ-6x6-destr-25-10-23.jpg","https://t.me/lost_warinua/54350","46.471028,32.187389","Loitering","Russia","Trucks",46.471028,32.187389
"225","Trucks","KamAZ 6x6 tanker","Destroyed","Russia","31st Separate Air Assault Brigade",2024-05-03,"Kherson oblast","https://i.postimg.cc/C1czqwD2/1027-Kam-AZ-6x6-tanker-destr-03-05-24.jpg","https://t.me/lost_warinua/75513",NA,"Z,∆","Russia","Trucks",NA,NA
"226","Trucks","KamAZ 6x6 with armoured cab","Destroyed","Russia",NA,2024-05-21,"Krynky",NA,"https://t.me/lost_warinua/77523",NA,NA,"Russia","Trucks",NA,NA
"227","Trucks","MAZ 531605 tanker","Destroyed","Russia",NA,2023-11-21,"Kherson oblast","https://i.postimg.cc/1R60ycnT/1023-MAZ-531605-tanker-destr-26-11-23.jpg","https://t.me/lost_warinua/57629",NA,NA,"Russia","Trucks",NA,NA
"228","Trucks","MAZ 531605 tanker","Destroyed","Russia",NA,2023-11-07,"Novi Laheri","https://i.postimg.cc/T1FVjZ01/1030-MAZ-531605-tanker-destr-07-11-23.jpg","https://t.me/lost_warinua/56316","46.735278,33.203611",NA,"Russia","Trucks",46.735278,33.203611
"229","Trucks","MAZ-531605","Destroyed","Russia",NA,2023-12-19,"Kozachi Laheri","https://i.postimg.cc/Gt8TRkXS/1034-Kam-AZ-4x4-destr-19-12-23.jpg","https://t.me/robert_magyar/753","46.688485,33.014849","Loitering,V","Russia","Trucks",46.688485,33.014849
"230","Trucks","UAZ-3303","Destroyed","Russia",NA,2024-02-19,"Stara Maiachka","https://i.postimg.cc/XqdSYSFH/1011-UAZ-3303-destr-19-02-24.jpg","https://t.me/lost_warinua/66047","46.505273,33.183184",NA,"Russia","Trucks",46.505273,33.183184
"231","Trucks","UAZ-3303","Destroyed","Russia",NA,2024-01-28,"Kherson oblast","https://i.postimg.cc/zGyVLxV4/1040-uaz452-destr-28-01-24.jpg","https://t.me/SOF_Genius_drones/158",NA,NA,"Russia","Trucks",NA,NA
"232","Trucks","Ural-4320","Destroyed","Russia",NA,2024-04-29,"Kherson oblast","https://i.postimg.cc/xd9Qp8kk/1052-Ural-4320-destr-29-04-24.jpg","https://t.me/lost_warinua/74821",NA,"Cope cage","Russia","Trucks",NA,NA
"233","Trucks","Ural-4320","Destroyed","Russia",NA,2024-04-03,"Kherson oblast","https://i.postimg.cc/pTgPmydt/1085-Ural-4320-destr-03-04-24.jpg","https://t.me/lost_warinua/71894",NA,NA,"Russia","Trucks",NA,NA
"234","Trucks","Ural-4320","Destroyed","Russia",NA,2024-03-13,"Kherson oblast","https://i.postimg.cc/KYTmR7zY/1000-Ural-4320-destr-13-03-24.jpg","https://t.me/lost_warinua/72097",NA,NA,"Russia","Trucks",NA,NA
"235","Trucks","Ural-4320","Destroyed","Russia",NA,2024-03-02,"Kherson oblast","https://i.postimg.cc/pXz2n5rr/1026-Ural-4320-destr-02-03-24.jpg","https://t.me/lost_warinua/70323",NA,NA,"Russia","Trucks",NA,NA
"236","Trucks","Ural-4320","Destroyed","Russia",NA,2024-02-22,"Krynky","https://i.postimg.cc/nrrDjVPw/1019-Ural-4320-destr-22-02-24.jpg","https://t.me/lost_warinua/66571",NA,NA,"Russia","Trucks",NA,NA
"237","Trucks","Ural-4320","Destroyed","Russia",NA,2024-02-10,"Krynky","https://i.postimg.cc/7hP3brcy/1017-Ural-4320-destr-10-02-24.jpg","https://t.me/lost_warinua/67455",NA,"KUNG","Russia","Trucks",NA,NA
"238","Trucks","Ural-4320","Destroyed","Russia",NA,2024-02-05,"Obryvka","https://i.postimg.cc/CKBNRVhf/1011-Ural-4320-destr-05-02-24.jpg","https://twitter.com/OSINTua/status/1754576763898704111","46.662966,33.182317",NA,"Russia","Trucks",46.662966,33.182317
"239","Trucks","Ural-4320","Destroyed","Russia",NA,2024-02-05,"Nova Maiachka","https://i.postimg.cc/6qwLb2dd/1010-Ural-4320-destr-05-02-24.jpg","https://twitter.com/OSINTua/status/1754576763898704111","46.652952,33.192120",NA,"Russia","Trucks",46.652952,33.19212
"240","Trucks","Ural-4320","Destroyed","Russia",NA,2024-02-05,"Maslivka","https://i.postimg.cc/V6XWFBbf/1009-Ural-4320-destr-05-02-24.jpg","https://twitter.com/OSINTua/status/1754576763898704111","46.695466,33.249977",NA,"Russia","Trucks",46.695466,33.249977
"241","Trucks","Ural-4320","Destroyed","Russia",NA,2024-02-05,"Novi Laheri","https://i.postimg.cc/Pf706gc4/1007-Ural-4320-destr-05-02-24.jpg","https://t.me/lost_warinua/64975","46.73084,33.17654",NA,"Russia","Trucks",46.73084,33.17654
"242","Trucks","Ural-4320","Destroyed","Russia",NA,2024-02-05,"Kozachi Laheri","https://i.postimg.cc/kXtzLjPd/1006-Ural-4320-destr-05-02-24.jpg","https://t.me/lost_warinua/64971","46.68784,33.02807","Loitering","Russia","Trucks",46.68784,33.02807
"243","Trucks","Ural-4320","Destroyed","Russia",NA,2024-01-14,"Novi Laheri","https://i.postimg.cc/yYX92BVp/1013-ural4320-destr-14-01-24.jpg","https://t.me/lost_warinua/62533","46.73001,33.20498",NA,"Russia","Trucks",46.73001,33.20498
"244","Trucks","Ural-4320","Destroyed","Russia",NA,2023-12-13,"Kozachi Laheri","https://i.postimg.cc/633MpNwh/1025-Ural-4320-destr-13-12-23.jpg","https://t.me/lost_warinua/74328",NA,NA,"Russia","Trucks",NA,NA
"245","Trucks","Ural-4320","Destroyed","Russia",NA,2023-12-13,"Kherson oblast","https://i.postimg.cc/Jnnn1yr6/1010-Ural-4320-destr-13-12-23.jpg","https://t.me/lost_warinua/61226",NA,NA,"Russia","Trucks",NA,NA
"246","Trucks","Ural-4320","Destroyed","Russia",NA,2023-11-30,"Kherson oblast","https://i.postimg.cc/8zGk19S4/1002-Ural-4320-destr-30-11-23.jpg","https://t.me/lost_warinua/68000",NA,NA,"Russia","Trucks",NA,NA
"247","Trucks","Ural-4320","Destroyed","Russia",NA,2023-11-25,"Krynky",NA,"https://t.me/lost_warinua/57985",NA,NA,"Russia","Trucks",NA,NA
"248","Trucks","Ural-4320","Destroyed","Russia",NA,2023-11-19,"Krynky","https://i.postimg.cc/HxnFSRCH/1003-kamaz8x8-destr-19-11-23.jpg","https://t.me/lost_warinua/57120","46.699528,33.079889","Shattered","Russia","Trucks",46.699528,33.079889
"249","Trucks","Ural-4320","Destroyed","Russia",NA,2023-11-16,"Obryvka","https://i.postimg.cc/1z6RJmmX/1014-Ural-4320-destr-16-11-23.jpg","https://twitter.com/OSINTua/status/1754576482297426101","46.660234,33.205270",NA,"Russia","Trucks",46.660234,33.20527
"250","Trucks","Ural-4320","Destroyed","Russia",NA,2023-11-11,"Oleshky","https://i.postimg.cc/3rZ4mxvq/1027-ural4320-destr-11-11-23.jpg","https://t.me/lost_warinua/60095",NA,NA,"Russia","Trucks",NA,NA
"251","Trucks","Ural-4320","Destroyed","Russia",NA,2023-11-09,"Korsunka",NA,"https://t.me/lost_warinua/56156","46.758889,33.201111",NA,"Russia","Trucks",46.758889,33.201111
"252","Trucks","Ural-4320","Destroyed","Russia",NA,2023-10-27,"Pishchane","https://i.postimg.cc/44YD0bmD/1027-Ural-4320-destr-27-10-23.jpg","https://t.me/lost_warinua/54568","46.719413,33.209465","O,∇","Russia","Trucks",46.719413,33.209465
"253","Trucks","Ural-4320","Destroyed","Russia",NA,2023-10-16,"Poima","https://i.postimg.cc/Y92vg1mB/1030-Ural-4320-destr-16-10-23.jpg","https://t.me/lost_warinua/54229","46.61727,32.88167",NA,"Russia","Trucks",46.61727,32.88167
"254","Trucks","Ural-4320 tanker","Destroyed","Russia",NA,2023-11-16,"Kherson oblast","https://i.postimg.cc/QCxYpHDr/1015-Ural-4320-tanker-destr-16-11-23.jpg","https://t.me/lost_warinua/63173",NA,NA,"Russia","Trucks",NA,NA
"255","Trucks","Ural-43206","Destroyed","Russia",NA,2024-04-18,"Kherson oblast","https://i.postimg.cc/bvTzrv7L/1004-ural43206-destr-19-04-24.jpg","https://t.me/lost_warinua/73975",NA,"Loitering","Russia","Trucks",NA,NA
"256","Trucks","Ural-43206","Destroyed","Russia",NA,2024-04-10,"Heroiske","https://i.postimg.cc/HkBnJJ6Q/1034-Ural-43206-destr-10-04-24.jpg","https://t.me/BARS14GUMANITARKA/4851","46.468281,31.998302",NA,"Russia","Trucks",46.468281,31.998302
"257","Trucks","Ural-43206","Destroyed","Russia",NA,2024-02-22,"Krynky","https://i.postimg.cc/RFXtZJXH/1011-Ural-43206-destr-22-02-24.jpg","https://t.me/lost_warinua/66576",NA,NA,"Russia","Trucks",NA,NA
"258","Trucks","Ural-43206","Destroyed","Russia",NA,2024-02-10,"Obryvka","https://i.postimg.cc/TYdJrb2x/1014-Ural-43206-destr-10-02-24.jpg","https://t.me/lost_warinua/65128","46.66330,33.23517","Loitering","Russia","Trucks",46.6633,33.23517
"259","Trucks","Ural-43206","Destroyed","Russia",NA,2023-12-23,"Krynky","https://i.postimg.cc/63LcFVJ5/1002-ural43206-destr-23-12-23.jpg","https://t.me/robert_magyar/760","46.703928,33.060158","Loitering,∆","Russia","Trucks",46.703928,33.060158
"260","Trucks","Ural-43206","Destroyed","Russia",NA,2023-12-19,"Krynky","https://i.postimg.cc/zGLX3zN4/1033-Ural-43206-destr-19-12-23.jpg","https://t.me/robert_magyar/753","46.704050572599414,33.11194628187419",NA,"Russia","Trucks",46.7040505725994,33.1119462818742
"261","Trucks","Ural-43206","Destroyed","Russia",NA,2023-11-19,"Krynky","https://i.postimg.cc/HjDKkL8s/1004-ural43206-destr-19-11-23.jpg","https://t.me/lost_warinua/57120","46.699086,33.079795","Z,Loitering","Russia","Trucks",46.699086,33.079795
"262","Trucks","Ural-43206","Destroyed","Russia","35th Separate Motor Rifle Brigade",2023-11-10,"Hladkivka","https://twitter.com/bayraktar_1love/status/1723050296195084436","https://t.me/lost_warinua/56324","46.414600,32.645370",NA,"Russia","Trucks",46.4146,32.64537
"263","Trucks","ZiL-131","Destroyed","Russia",NA,2024-01-27,"Kherson oblast","https://i.postimg.cc/DyRPkpWS/1002-Zi-L-131-destr-27-01-24.jpg","https://t.me/lost_warinua/63757",NA,"KUNG","Russia","Trucks",NA,NA
"264","Anti-aircraft systems","9A310M1 TELAR (for 9K37M1 'Buk-M1')","Damaged","Ukraine",NA,2024-01-19,"Kherson oblast","https://i.postimg.cc/KzPqJ1HJ/2003-9-A310-M1-TELAR-for-the-Buk-M1-dam-19-01-24.jpg","https://t.me/lost_warinua/63018",NA,"Loitering","Ukraine","Anti-aircraft systems",NA,NA
"265","Anti-aircraft systems","9A34M/35M TELAR (For 9K35 'Strela-10')","Destroyed","Ukraine",NA,2024-01-12,"Inhulets","https://i.postimg.cc/cCyqXt5W/2022-strela10-destr-13-01-24.jpg","https://t.me/lost_warinua/62451","46.819583,32.855472","Loitering","Ukraine","Anti-aircraft systems",46.819583,32.855472
"266","Anti-aircraft systems","9A39M1 TEL (for 9K37M1 'Buk-M1')","Destroyed","Ukraine",NA,2023-10-27,"Pravdyne","https://i.postimg.cc/d17NtHKN/2004-2-S6-Tunguska-destr-27-10-23.jpg","https://t.me/lost_warinua/54509","46.732278,32.213750","Loitering","Ukraine","Anti-aircraft systems",46.732278,32.21375
"267","Armoured Fighting Vehicles","LAV ACSV troop/cargo vehicle","Destroyed","Ukraine",NA,2023-12-28,"Matrosivka","https://i.postimg.cc/jSxKxGn5/2007-LAV-ACSV-TCV-Super-Bison-destr-29-12-23.jpg","https://t.me/lost_warinua/62488","46.919141,33.144308","Loitering","Ukraine","Armor",46.919141,33.144308
"268","Drones","A1-SM 'Furiia' reconnaissance UAV","Captured","Ukraine",NA,2024-01-06,"Kherson oblast","https://i.postimg.cc/bJPsJWn7/2003-A1-SM-Furia-uav-capt-08-01-24.jpg","https://t.me/lost_warinua/61847",NA,NA,"Ukraine","Drones",NA,NA
"269","Drones","AeroVironment RQ-20 Puma UAV","Captured","Ukraine",NA,2023-11-24,"Kherson oblast",NA,"https://t.me/lost_warinua/57626",NA,NA,"Ukraine","Drones",NA,NA
"270","Drones","A1-SM 'Furiia' reconnaissance UAV","Destroyed","Ukraine",NA,2024-04-25,"Kherson oblast",NA,"https://t.me/lost_warinua/74518",NA,NA,"Ukraine","Drones",NA,NA
"271","Drones","AeroVironment RQ-20 Puma UAV","Destroyed","Ukraine",NA,2023-12-17,"Kherson raion","https://i.postimg.cc/Y07BnwsS/2010-rq20-puma-destr-17-12-23.jpg","https://t.me/lost_warinua/59905",NA,NA,"Ukraine","Drones",NA,NA
"272","Drones","Leleka-100' reconnaissance UAV","Destroyed","Ukraine",NA,2024-04-22,"Kherson oblast","https://i.postimg.cc/6qf3gSTJ/2002-Leleka-100-reconnaissance-UAV-destr-22-04-24.jpg","https://t.me/lost_warinua/74208",NA,NA,"Ukraine","Drones",NA,NA
"273","Drones","Quantum Vector","Destroyed","Ukraine",NA,2023-11-17,"Kherson oblast","https://i.postimg.cc/XNsn1Yg9/2004-Quantum-Vector-destr-17-11-23.jpg","https://t.me/lost_warinua/56838",NA,NA,"Ukraine","Drones",NA,NA
"274","Engineering","BMK-T towing and motor boat","Damaged","Ukraine",NA,2023-12-24,"Kherson oblast","https://i.postimg.cc/Bn7vt6DR/2002-BMK-460-motor-boat-dam-24-12-23.jpg","https://t.me/lost_warinua/60590",NA,"Loitering","Ukraine","Engineering",NA,NA
"275","Engineering","IMR-2(M) combat engineering vehicle","Damaged","Ukraine",NA,2023-11-07,"Ivanivka","https://i.postimg.cc/50NXfQg2/2008-imr2-destr-07-11-23.jpg","https://t.me/lost_warinua/56226",NA,NA,"Ukraine","Engineering",NA,NA
"276","Engineering","PTS-2","Damaged","Ukraine",NA,2023-11-18,"Kherson raion",NA,"Loitering",NA,NA,"Ukraine","Engineering",NA,NA
"277","Engineering","M58 MICLIC mine-clearing system","Destroyed","Ukraine",NA,2024-01-17,"Kherson oblast","https://i.postimg.cc/zXGJcGbG/2020-M58-MICLIC-mine-clearing-system-destr-17-01-24.jpg","https://t.me/lost_warinua/62789?single",NA,"Shattered","Ukraine","Engineering",NA,NA
"278","Infantry Mobility Vehicles","HMMWV *","Destroyed","Ukraine",NA,2024-01-20,"Zorivka","https://i.postimg.cc/QMrmVxqX/2005-hmmwv-destr-20-01-24.jpg","https://t.me/lost_warinua/63103","46.661996,32.376904","Loitering","Ukraine","Infantry Mobility Vehicles",46.661996,32.376904
"279","Infantry Mobility Vehicles","HMMWV *","Destroyed","Ukraine","Naval Infantry Corps",2023-11-07,"Kherson oblast","https://i.postimg.cc/Bb30wNNt/2018-hmmwv-destr-05-11-23.jpg","https://t.me/lost_warinua/55894",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"280","Infantry Mobility Vehicles","International M1224 MaxxPro","Destroyed","Ukraine",NA,2024-01-17,"Kherson oblast","https://i.postimg.cc/GmR4tCH0/2013-M1224-Maxx-Pro-destr-17-01-24.jpg","https://t.me/lost_warinua/62789?single",NA,"Turretless","Ukraine","Infantry Mobility Vehicles",NA,NA
"281","MLRS","122mm 2B17 BM-21 'Grad'","Destroyed","Ukraine",NA,2023-12-12,"Kherson oblast","https://i.postimg.cc/mkSFrBV5/2003-122mm-BM-21-Grad-destr-12-12-23.jpg","https://t.me/rusich_army/12173",NA,"Loitering","Ukraine","Artillery",NA,NA
"282","Other","TDA-M mobile smoke generator","Destroyed","Ukraine",NA,2024-04-09,"Kherson oblast",NA,"https://t.me/lost_warinua/72780",NA,NA,"Ukraine","Other",NA,NA
"283","Radars and Jammers","AN/TPQ-36 Firefinder lightweight counter mortar radar","Damaged","Ukraine",NA,2023-11-07,"Tomaryne","https://i.postimg.cc/brRhXbFg/2019-AN-TPQ-36-dam-07-11-23.jpg","https://t.me/lost_warinua/55860","46.865806,33.259389","Loitering","Ukraine","Radars and Jammers",46.865806,33.259389
"284","Radars and Jammers","RADA ieMHR","Destroyed","Ukraine",NA,2024-02-23,"Kherson oblast","https://i.postimg.cc/g0xymkWN/2017_RADA_ieMHR_radar_destr_24_02_24.jpg","https://t.me/lost_warinua/66750",NA,"Loitering","Ukraine","Radars and Jammers",NA,NA
"285","Self-propelled artillery","122mm 2S1 'Gvozdika'","Damaged","Ukraine",NA,2024-02-23,"Kherson oblast","https://i.postimg.cc/fyL8KMNM/2019-122mm-2-S1-Gvozdika-dam-23-02-24.jpg","https://t.me/lost_warinua/66854",NA,"Loitering","Ukraine","Artillery",NA,NA
"286","Self-propelled artillery","122mm 2S1 'Gvozdika'","Damaged","Ukraine",NA,2024-01-17,"Antonivka","https://i.postimg.cc/rsQqwvbT/2019-2s1-dam-17-01-24.jpg","https://t.me/lost_warinua/62904","46.690650,32.729700","Loitering","Ukraine","Artillery",46.69065,32.7297
"287","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Damaged","Ukraine",NA,2023-11-29,"Tiahynka",NA,"46.81254, 33.0309","Loitering",NA,"Ukraine","Artillery",NA,NA
"288","Self-propelled artillery","155mm M109L","Damaged","Ukraine",NA,2023-11-18,"Tiahynka","https://i.postimg.cc/C1vwTVyw/2023-m109-destr-18-11-23.jpg","https://t.me/lost_warinua/57051","46.84575,33.07825","Loitering","Ukraine","Artillery",46.84575,33.07825
"289","Self-propelled artillery","155mm ShKH Zuzana 2","Damaged","Ukraine",NA,2024-01-10,"Kherson oblast","https://i.postimg.cc/jq6fc4K4/2004-155mm-Sh-KH-Zuzana-2-dam-11-01-24.jpg","https://t.me/rusich_army/12638",NA,"Loitering","Ukraine","Artillery",NA,NA
"290","Self-propelled artillery","Unknown SPG","Damaged","Ukraine",NA,2023-12-24,"Tiahynka","https://i.postimg.cc/vm1ZnstT/2000-m109-dam-24-12-23.jpg","https://t.me/Dnepro_Rub/1720",NA,"Loitering","Ukraine","Artillery",NA,NA
"291","Self-propelled artillery","122mm 2S1 'Gvozdika'","Destroyed","Ukraine",NA,2024-01-16,"Kherson oblast","https://i.postimg.cc/y6P1jZNG/2010-2s1-destr-16-01-24.jpg","https://t.me/lost_warinua/62734",NA,NA,"Ukraine","Artillery",NA,NA
"292","Self-propelled artillery","122mm 2S1 'Gvozdika'","Destroyed","Ukraine",NA,2024-01-02,"Tiahynka","https://i.postimg.cc/YS1SvCxB/2013-122mm-2-S1-Gvozdika-destr-02-01-24.jpg","https://t.me/lost_warinua/61467",NA,"Turretless,Shattered,Loitering","Ukraine","Artillery",NA,NA
"293","Self-propelled artillery","155mm M109L","Destroyed","Ukraine",NA,2023-12-27,"Tokarivka","https://i.postimg.cc/J4mBD9gG/2016-m109-destr-28-12-23.jpg","https://t.me/lost_warinua/61077","46.80255,32.93815","Loitering","Ukraine","Artillery",46.80255,32.93815
"294","Self-propelled artillery","155mm M109L","Destroyed","Ukraine",NA,2023-12-26,"Kherson oblast","https://i.postimg.cc/vHLRjg0n/2010-m109-destr-26-12-23.jpg","https://t.me/lost_warinua/60718",NA,"Loitering","Ukraine","Artillery",NA,NA
"295","Self-propelled artillery","155mm M109L","Destroyed","Ukraine",NA,2023-11-18,"Tiahynka","https://i.postimg.cc/YSB7LGpB/2000-M109-L-destr-18-11-23.jpg","https://www.tiktok.com/@boridinhennadii/video/7310303415484026117","46.849417,32.991139","Loitering,Turretless","Ukraine","Artillery",46.849417,32.991139
"296","Self-propelled artillery","155mm M109L","Destroyed","Ukraine",NA,2024-02-02,"Kherson oblast",NA,NA,NA,NA,"Ukraine","Artillery",NA,NA
