"","Type","Model","Status","Lost by","Unit","Date","Nearest location","Oryx URL","Source","Geolocation","Tags","Country","GeneralType","lat","lng"
"173","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-28,"Vodiane","https://i.postimg.cc/3xBHQh46/1022-mtlb-destr-28-10-23.jpg","https://t.me/WarArchive_ua/6714","48.101278,37.684056",NA,"Russia","Armor",48.101278,37.684056
"174","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-26,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/TYMPbJ6y/1046-MT-LB-destr-26-10-23.jpg","https://twitter.com/TonyaLevchuk/status/1717532825472180471","48.20416864586946,37.707257083067915",NA,"Russia","Armor",48.2041686458695,37.7072570830679
"175","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-24,"Pisky","https://i.postimg.cc/Wb0ysLbd/1023-MT-LB-destr-24-10-23.jpg","https://t.me/lost_warinua/54399",NA,"Cope cage,Loitering","Russia","Armor",NA,NA
"176","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-22,"Krasnohorivka (Mariinka hromada)","https://i.postimg.cc/50gJPcHx/1019-mtlb-destr-t80bv-dam-aband-22-10-23.jpg","https://t.me/lost_warinua/53906",NA,"Turretless,Cope cage","Russia","Armor",NA,NA
"177","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/85j9Nz5p/1020-bmp1-destr-03-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.20268752083187,37.70764035582154","Turretless,Shattered,Flipped","Russia","Armor",48.2026875208319,37.7076403558215
"178","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/26qHJgK8/1008-mtlb-destr-26-10-23.jpg","https://t.me/lost_warinua/54240","48.20334320685868,37.70087788313357","Turretless","Russia","Armor",48.2033432068587,37.7008778831336
"179","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/13HYNGFP/1037-MT-LB-destr-12-10-23.jpg","https://twitter.com/OSINTua/status/1717624038615355565","48.21086,37.72404",NA,"Russia","Armor",48.21086,37.72404
"180","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia","39th Separate Motor Rifle Brigade",2023-10-12,"Novomykhailivka","https://i.postimg.cc/KYPs3zBM/1000-MT-LB-destr-16-10-23.png","https://t.me/lost_warinua/52438","47.819714,37.475583",NA,"Russia","Armor",47.819714,37.475583
"181","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-11,"Sieverne","https://twitter.com/UAWeapons/status/1712135129458491509","https://t.me/lost_warinua/52344","48.118309874252766,37.676671129683626","Z","Russia","Armor",48.1183098742528,37.6766711296836
"182","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-10,"Vodiane","https://i.postimg.cc/DyGLDV6q/1048-2x-mtlb-destr-18-10-23.jpg","https://t.me/lost_warinua/53278","48.103194,37.626833","Z","Russia","Armor",48.103194,37.626833
"183","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-10,"Vodiane","https://i.postimg.cc/DyGLDV6q/1048-2x-mtlb-destr-18-10-23.jpg","https://t.me/lost_warinua/53278","48.103194,37.626833",NA,"Russia","Armor",48.103194,37.626833
"184","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-10,"Stepove","https://i.postimg.cc/Zq0JRmv6/1018-mtlb-destr-10-10-23.jpg","https://t.me/WS_videos/1653","48.2037287,37.6985288",NA,"Russia","Armor",48.2037287,37.6985288
"185","Armoured Fighting Vehicles","MT-LB M1980 'Blade'","Destroyed","Russia",NA,2023-11-18,"Vodiane","https://i.postimg.cc/Wp8Kg2RK/1017-mtlb-destr-18-11-23.jpg",NA,"48.11237872315585,37.67980789210326","Loitering","Russia","Armor",48.1123787231558,37.6798078921033
"186","Armoured Fighting Vehicles","MT-LB M1980 'Blade'","Destroyed","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/Z5Hr48dH/1010-1x-mtlb-1x-bmp1-2x-bmp2-1x-btr82a-1x-btr80-destr-20-10-23.jpg","https://t.me/lost_warinua/53495","48.21011,37.70529",NA,"Russia","Armor",48.21011,37.70529
"187","Armoured Fighting Vehicles","MT-LB with twin 12.7mm naval mounting","Destroyed","Russia",NA,2023-11-03,"Vesele","https://i.postimg.cc/bJRhrVDF/1019-mtlb-destr-03-11-23.jpg","https://t.me/lost_warinua/55435","48.190722,37.765778",NA,"Russia","Armor",48.190722,37.765778
"188","Armoured Fighting Vehicles","MT-LB with ZU-23 AA gun","Destroyed","Russia","1st Separate Motor Rifle Brigade (DNR)",2023-11-02,"Vodiane","https://i.postimg.cc/9XSDS3DB/1030-unkn-t72-and-MT-LB-with-ZU-23-destr-02-11-23.jpg",NA,"48.11233736472883,37.68240606485294",NA,"Russia","Armor",48.1123373647288,37.6824060648529
"189","Armoured Fighting Vehicles","MT-LB with ZU-23 AA gun","Destroyed","Russia",NA,2023-10-30,"Vodiane","https://i.postimg.cc/SRqYnYs9/1015-MT-LB-with-ZU-23-destr-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.10144,37.67636","Turretless","Russia","Armor",48.10144,37.67636
"190","Armoured Fighting Vehicles","MT-LB with ZU-23 AA gun","Destroyed","Russia",NA,2023-10-30,"Sieverne","https://i.postimg.cc/DZ7QVzR2/1026-MT-LB-destr-10-11-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.114942,37.676804","Turretless","Russia","Armor",48.114942,37.676804
"191","Armoured Fighting Vehicles","MT-LB with ZU-23 AA gun","Destroyed","Russia",NA,2023-10-24,"Pisky","https://i.postimg.cc/Pq5VbCbD/1022-MT-LB-with-ZU-23-destr-24-10-23.jpg","https://t.me/lost_warinua/54403","48.069889,37.667833","Loitering","Russia","Armor",48.069889,37.667833
"192","Armoured Fighting Vehicles","MT-LBu","Destroyed","Russia",NA,2023-11-21,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/DZVnpm3p/1005-mtlbu-destr-22-11-23.jpg","https://t.me/BUAR110ombr/170","48.20941623393205,37.71011051679099",NA,"Russia","Armor",48.2094162339321,37.710110516791
"193","Armoured Fighting Vehicles","MT-LBVM/K","Destroyed","Russia","1st Separate Motor Rifle Brigade (DNR)",2023-11-09,"Sieverne","https://i.postimg.cc/CxJZSCgx/1035-MT-LBVMK-destr-09-11-23.jpg",NA,"48.11254116832092,37.68138205341952","Z,Loitering","Russia","Armor",48.1125411683209,37.6813820534195
"194","Armoured Fighting Vehicles","Unknown IFV","Destroyed","Russia",NA,2023-12-10,"Novomykhailivka","https://i.postimg.cc/VNkPYhXN/1004-unkn-afv-destr-10-12-23.jpg","https://t.me/usinfantryman1/15912","47.85041034986274,37.5139367117155",NA,"Russia","Armor",47.8504103498627,37.5139367117155
"195","Armoured Fighting Vehicles","Unknown IFV","Destroyed","Russia",NA,2023-10-22,"Sieverne","https://i.postimg.cc/x8BZrS9Q/1012-2x-bmp2-destr-22-10-23.jpg","https://t.me/lost_warinua/53950","48.09225,37.667778",NA,"Russia","Armor",48.09225,37.667778
"196","Armoured Fighting Vehicles","Unknown IFV","Destroyed","Russia",NA,2023-10-12,"Novomykhailivka","https://i.postimg.cc/cHdkRSB5/1003-unkn-afv-destr-16-10-23.png","https://t.me/lost_warinua/52446","47.820333,37.476333","Flipped","Russia","Armor",47.820333,37.476333
"197","Infantry Mobility Vehicles","AMN-590951 multipurpose armored vehicle","Abandoned","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/65GrmBvh/1047-ural-59095-destr-18-10-23.jpg","https://t.me/lost_warinua/53271","48.18974805,37.71850430","Damaged","Russia","Infantry Mobility Vehicles",48.18974805,37.7185043
"198","Infantry Mobility Vehicles","AMN-590951 multipurpose armored vehicle","Abandoned","Russia",NA,2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/7PR195f6/1045-ural-59095-dam-aband-18-10-23.jpg","https://t.me/lost_warinua/53266","48.19039505540838,37.72211208540729","Z,Damaged","Russia","Infantry Mobility Vehicles",48.1903950554084,37.7221120854073
"199","Infantry Mobility Vehicles","AMN-590951 multipurpose armored vehicle","Destroyed","Russia",NA,2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/VkGxbHLH/1054-AMN-590951-destr-10-10-23.jpg","https://t.me/BUAR110ombr/139","48.194056,37.726556","Z","Russia","Infantry Mobility Vehicles",48.194056,37.726556
"200","Infantry Mobility Vehicles","AMN-590951 multipurpose armored vehicle","Destroyed","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-10,"Avdiivka","https://postlmg.cc/CdqrZDkR","https://t.me/lost_warinua/52682","48.189972,37.717333",NA,"Russia","Infantry Mobility Vehicles",48.189972,37.717333
"201","Infantry Mobility Vehicles","AMN-590951 multipurpose armored vehicle","Destroyed","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-10,"Avdiivka","https://i.postimg.cc/DwcdZ1KV/1002-T-64-BV-AMN-590951-and-BMP2-destr-13-10-23.jpg","https://t.me/lost_warinua/52659","48.189944,37.716806","V","Russia","Infantry Mobility Vehicles",48.189944,37.716806
"202","Infantry Mobility Vehicles","KamAZ-53949 'Linza'","Destroyed","Russia","10th Tank Regiment",2023-10-10,"Vodiane","https://i.postimg.cc/MKT66GDy/1061-Kam-AZ-53949-Linza-destr-10-10-23.jpg","https://t.me/lost_warinua/53278","48.103194,37.626833",NA,"Russia","Infantry Mobility Vehicles",48.103194,37.626833
"203","Infantry Mobility Vehicles","KamAZ-63968 'Typhoon'","Destroyed","Russia",NA,2023-10-22,"Novoselivka Druha","https://i.postimg.cc/bvZK0HZY/1028-kamaz-typhoon-destr-22-10-23.jpg","https://www.youtube.com/watch?v=UPOWXW7Alj0","48.212417,37.762583",NA,"Russia","Infantry Mobility Vehicles",48.212417,37.762583
"204","Infantry Mobility Vehicles","Remdiesel Z-STS Akhmat""""","Destroyed","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/B6hdPYVv/1044-bmp2-destr-18-10-23.jpg","https://t.me/lost_warinua/53266","48.1905186111938,37.72193663355247","Turretless","Russia","Infantry Mobility Vehicles",48.1905186111938,37.7219366335525
"205","Infantry Mobility Vehicles","Remdiesel Z-STS Akhmat""""","Destroyed","Russia",NA,2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/L4JQDV1H/1024-Remdiesel-Z-STS-Akhmat-destr-15-10-23.jpg","https://t.me/lost_warinua/53091","48.205581,37.719166",NA,"Russia","Infantry Mobility Vehicles",48.205581,37.719166
"206","MLRS","220mm TOS-1A","Destroyed","Russia",NA,2023-10-30,"Novoselivka Druha","https://twitter.com/bayraktar_1love/status/1719006047929544826","https://t.me/lost_warinua/54765","48.206297,37.796179","Turretless,Shattered,Cope cage,Loitering","Russia","Artillery",48.206297,37.796179
"207","MLRS","220mm TOS-1A","Destroyed","Russia",NA,2023-10-19,"Pisky","https://i.postimg.cc/4xtWVf3M/1016-tos1-destr-20-10-23.jpg","https://t.me/lost_warinua/53536","48.068141,37.668215","Turretless,Shattered,Loitering","Russia","Artillery",48.068141,37.668215
"208","Other","Unknown vehicle","Destroyed","Russia",NA,2023-10-26,"Novomykhailivka","https://i.postimg.cc/ZnRCbMfF/1023-unkn-vehicle-destr-26-10-23.jpg","https://t.me/lost_warinua/54418","47.83775748689116,37.507655220112895","Shattered","Russia","Other",47.8377574868912,37.5076552201129
"209","Self-propelled artillery","120mm 2S34 'Khosta'","Destroyed","Russia","21st Separate Motor Rifle Brigade",2023-12-06,"Pokrovsk raion","https://twitter.com/bayraktar_1love/status/1732542906559283693","https://t.me/lost_warinua/58962",NA,"Cope cage","Russia","Artillery",NA,NA
"210","Self-propelled artillery","122mm 2S1 'Gvozdika'","Destroyed","Russia",NA,2023-10-26,"Kamianka","https://i.postimg.cc/Dzbb8bB6/1021-2s1-destr-26-10-23.jpg","https://t.me/lost_warinua/54460","48.184213,37.812101",NA,"Russia","Artillery",48.184213,37.812101
"211","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-11-29,"Pokrovsk raion","https://twitter.com/bayraktar_1love/status/1729969367079657755","https://t.me/lost_warinua/58009",NA,"Cope cage,Loitering","Russia","Artillery",NA,NA
"212","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-11-15,"Pokrovsk raion","https://i.postimg.cc/hPcq9C3y/1009-msta-s-destr-15-11-23.jpg","https://t.me/lost_warinua/57157",NA,"Turretless,Shattered","Russia","Artillery",NA,NA
"213","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-10-21,"Betmanove","https://i.postimg.cc/rwG8PZYY/1018-msta-s-destr-22-10-23.jpg","https://t.me/lost_warinua/53860","48.198267,37.915536","Turretless,Shattered","Russia","Artillery",48.198267,37.915536
"214","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-10-16,"Verkhniotoretske","https://twitter.com/bayraktar_1love/status/1713835842077176004","https://t.me/lost_warinua/52895","48.22345,37.87152","Turretless,Shattered","Russia","Artillery",48.22345,37.87152
"215","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-10-16,"Verkhniotoretske","https://twitter.com/bayraktar_1love/status/1713835842077176004","https://t.me/lost_warinua/52889","48.22286,37.87095","Turretless,Shattered","Russia","Artillery",48.22286,37.87095
"216","Self-propelled artillery","240mm 2S4 'Tyulpan'","Destroyed","Russia",NA,2023-10-24,"Novoselivka Druha","https://i.postimg.cc/vBFx9HKs/1025-2s4-destr-24-10-23.jpg","https://t.me/lost_warinua/54058","48.2236,37.80711",NA,"Russia","Artillery",48.2236,37.80711
"217","Tanks","T-64BV","Abandoned","Russia","1st Separate Motor Rifle Brigade (DNR)",2023-11-21,"Sieverne","https://i.postimg.cc/yNpVKk2L/1007-T-64-BV-aband-t64bv-21-11-23.jpg","https://t.me/lost_warinua/57334",NA,"Z,Mine plow/roller","Russia","Armor",NA,NA
"218","Tanks","T-64BV","Abandoned","Russia",NA,2023-11-16,"Vodiane","https://i.postimg.cc/DfNQ97HP/1017-T-64-BV-destr-16-11-23.jpg","https://twitter.com/OSINTua/status/1725241181385232849",NA,"Damaged","Russia","Armor",NA,NA
"219","Tanks","T-64BV","Abandoned","Russia","1st Separate Motor Rifle Brigade (DNR)",2023-10-31,"Vodiane","https://i.postimg.cc/mrMMY2nR/1017-unkn-tank-aband-31-10-23.jpg",NA,"48.10525287,37.68390675","Mine plow/roller,Damaged","Russia","Armor",48.10525287,37.68390675
"220","Tanks","T-64BV","Abandoned","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/0NcRYBJS/1046-t64bv-dam-aband-18-10-23.jpg","https://t.me/lost_warinua/53271","48.19013363,37.71881563","Damaged","Russia","Armor",48.19013363,37.71881563
"221","Tanks","T-64BV","Abandoned","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/jSJ8dJ3K/1042-t72b-aband-11-10-23.jpg","https://t.me/operativnoZSU/118492","48.191083,37.725333","Z,Mine plow/roller,Damaged","Russia","Armor",48.191083,37.725333
"222","Tanks","T-72 *","Abandoned","Russia",NA,2023-12-13,"Novomykhailivka",NA,"https://t.me/ua_dshv/1891",NA,"V,Cope cage,Damaged","Russia","Armor",NA,NA
"223","Tanks","T-72 *","Abandoned","Russia",NA,2023-10-22,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/zD7KFFS1/1031-unkn-t72-dam-aband-22-10-23.jpg","https://www.youtube.com/watch?v=UPOWXW7Alj0","48.20564237736726,37.71938136353406","Cope cage,Damaged","Russia","Armor",48.2056423773673,37.7193813635341
"224","Tanks","T-72 *","Abandoned","Russia",NA,2023-10-22,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/DZF4qSSZ/1035-unkn-t72-aband-22-10-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.2069285,37.6938543","Cope cage","Russia","Armor",48.2069285,37.6938543
"225","Tanks","T-72B","Abandoned","Russia",NA,2023-11-18,"Vodiane","https://i.postimg.cc/V613cN27/1015-unkn-tank-aband-18-11-23.jpg",NA,"48.1055553,37.6321341","Mine plow/roller,Cope cage,Damaged,Loitering","Russia","Armor",48.1055553,37.6321341
"226","Tanks","T-72B","Abandoned","Russia","35th Separate Motor Rifle Brigade",2023-11-11,"Vodiane","https://i.postimg.cc/65GVwDNJ/1015-t72b-dam-aband-14-11-23.jpg","https://t.me/lost_warinua/56688",NA,"Z,Mine plow/roller,Damaged","Russia","Armor",NA,NA
"227","Tanks","T-72B","Abandoned","Russia","1st Separate Motor Rifle Brigade (DNR)",2023-10-31,"Vodiane","https://i.postimg.cc/8kynTp9c/1030-unkn-t72-and-MT-LB-with-ZU-23-aband-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.11258145,37.68270930","Mine plow/roller,Damaged","Russia","Armor",48.11258145,37.6827093
"228","Tanks","T-72B","Abandoned","Russia",NA,2023-10-31,"Vodiane","https://i.postimg.cc/SKWv4Wbb/1026-t72bobr22022-destr-t72b-brem1-mtlb-aband-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.1036599923,37.6239370381","Cope cage,Damaged","Russia","Armor",48.1036599923,37.6239370381
"229","Tanks","T-72B","Abandoned","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/gkvXjG4b/1023-t72b-dam-aband-23-10-23.jpg","https://t.me/BUAR110ombr/140","48.20600242148415,37.72352519678729","Cope cage,Damaged","Russia","Armor",48.2060024214842,37.7235251967873
"230","Tanks","T-72B","Abandoned","Russia","39th Separate Motor Rifle Brigade",2023-10-09,"Novomykhailivka","https://i.postimg.cc/9fyqRdFK/1053-t72b-dam-aband-09-10-23.jpg","https://t.me/lost_warinua/52092","47.82582,37.51428","Mine plow/roller,Cope cage,Damaged","Russia","Armor",47.82582,37.51428
"231","Tanks","T-72B Obr. 2022","Abandoned","Russia",NA,2023-12-04,"Stepove","https://i.postimg.cc/MTbR4yCV/1007-T-72-B-Obr-2022-dam-aband-04-12-23.jpg","https://t.me/DeepStateUA/18210",NA,"Cope cage,Damaged","Russia","Armor",NA,NA
"232","Tanks","T-72B Obr. 2022","Abandoned","Russia",NA,2023-10-21,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/nzpZYVhR/1004-unkn-tank-dam-aband-20-10-23.jpg","https://www.facebook.com/100007635584684/posts/pfbid02jeCF9hTeLXqL7qc5jiZL1npCNnCW8x1v92BW8PQDMaqfbyFDcrCSZgGegAjyTNBil/?app=fbl","48.1998677,37.7079050","Cope cage,Damaged","Russia","Armor",48.1998677,37.707905
"233","Tanks","T-72B3","Abandoned","Russia","35th Separate Motor Rifle Brigade",2023-11-11,"Vodiane","https://i.postimg.cc/YS0HdtjY/1017-T-72-B3-dam-aband-11-11-23.jpg","https://t.me/lost_warinua/56685","48.10770937,37.63273108","Cope cage,Damaged","Russia","Armor",48.10770937,37.63273108
"234","Tanks","T-72B3 Obr. 2016","Abandoned","Russia",NA,2023-10-22,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/6302zBZh/1034-t72b3-2016-dam-aband-22-10-23.jpg","https://www.youtube.com/watch?v=UPOWXW7Alj0","48.197102205053305,37.72759887663179","Z,Damaged","Russia","Armor",48.1971022050533,37.7275988766318
"235","Tanks","T-72B3 Obr. 2016","Abandoned","Russia",NA,2023-10-10,"Sieverne","https://i.postimg.cc/SQgYMNkS/1055-t72b3-2016-dam-aband-10-10-23.jpg",NA,NA,"Mine plow/roller,Cope cage,Damaged","Russia","Armor",NA,NA
"236","Tanks","T-72B3 Obr. 2016","Abandoned","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/rFHnk9JQ/1041-t72b3-aband-11-10-23.jpg","https://t.me/operativnoZSU/118492","48.191333,37.726778","Z,Mine plow/roller,Cope cage","Russia","Armor",48.191333,37.726778
"237","Tanks","T-80 *","Abandoned","Russia",NA,2023-10-30,"Vodiane","https://i.postimg.cc/cCTHK0HH/1043-unkn-tank-aband-30-10-23.jpg",NA,"48.10990301462038,37.66211814947831","Z,Cope cage","Russia","Armor",48.1099030146204,37.6621181494783
"238","Tanks","T-80BV","Abandoned","Russia",NA,2023-12-04,"Mariinka","https://i.postimg.cc/cHzLF2pC/1013-t72b3-aband-unkn-t72-1x-destr-1x-dam-aband-04-12-23.jpg","https://t.me/lost_warinua/58487","47.95811833,37.51104727","Mine plow/roller,Cope cage,Damaged","Russia","Armor",47.95811833,37.51104727
"239","Tanks","T-80BV","Abandoned","Russia",NA,2023-12-04,"Novomykhailivka",NA,"https://t.me/lost_warinua/58451","47.85115196947225,37.513542371707715","Cope cage","Russia","Armor",47.8511519694722,37.5135423717077
"240","Tanks","T-80BV","Abandoned","Russia",NA,2023-11-28,"Avdiivka","https://i.postimg.cc/R05Nt6HJ/1012-t80bv-dam-aabnd-28-11-23.jpg","https://t.me/lost_warinua/57943","48.119634,37.793546","Cope cage,Damaged,Loitering","Russia","Armor",48.119634,37.793546
"241","Tanks","T-80BV","Abandoned","Russia",NA,2023-11-19,"Vodiane","https://i.postimg.cc/BZ8TJ0Qh/1030-t80bv-aband-03-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.1076693,37.6952740","Mine plow/roller,Cope cage,Jammer","Russia","Armor",48.1076693,37.695274
"242","Tanks","T-80BV","Abandoned","Russia",NA,2023-11-16,"Vodiane","https://i.postimg.cc/Mp7yfVT9/1019-2x-t80bv-dam-aband-16-11-23.jpg","https://twitter.com/OSINTua/status/1725241181385232849/photo/3","48.10763934,37.63013874","Damaged","Russia","Armor",48.10763934,37.63013874
"243","Tanks","T-80BV","Abandoned","Russia",NA,2023-11-11,"Vodiane","https://i.postimg.cc/vTCWfvfN/1016-t80bv-dam-aband-14-11-23.jpg","https://t.me/lost_warinua/56681","48.11358760,37.67560851","Z,Cope cage,Damaged","Russia","Armor",48.1135876,37.67560851
"244","Tanks","T-80BV","Abandoned","Russia","1st Separate Motor Rifle Brigade (DNR)",2023-10-31,"Vodiane","https://i.postimg.cc/qMzDqfHL/1034-1x-t72b3-1x-t80bv-2x-unkn-tank-destr-1x-t80bv-aband-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.10745203,37.63007461","Damaged","Russia","Armor",48.10745203,37.63007461
"245","Tanks","T-80BV","Abandoned","Russia",NA,2023-10-31,"Sieverne","https://i.postimg.cc/kGjHZq3V/1018-2x-t80bv-1x-destr-1x-dam-aband-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940",NA,"Cope cage,Damaged","Russia","Armor",NA,NA
"246","Tanks","T-80BV","Abandoned","Russia",NA,2023-10-22,"Krasnohorivka (Mariinka hromada)","https://i.postimg.cc/50gJPcHx/1019-mtlb-destr-t80bv-dam-aband-22-10-23.jpg","https://t.me/lost_warinua/53906",NA,"Z,Cope cage,Damaged,Loitering","Russia","Armor",NA,NA
"247","Tanks","T-80BV","Abandoned","Russia",NA,2023-10-21,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/8C8TcmQV/1005-unkn-tank-and-btr82-aband-2x-unkn-afv-destr-20-10-23.jpg","https://www.facebook.com/100007635584684/posts/pfbid02jeCF9hTeLXqL7qc5jiZL1npCNnCW8x1v92BW8PQDMaqfbyFDcrCSZgGegAjyTNBil/?app=fbl","48.21001487,37.70720036","Mine plow/roller,Damaged","Russia","Armor",48.21001487,37.70720036
"248","Tanks","Unknown T-72 Obr. 2022 variant","Abandoned","Russia",NA,2023-12-13,"Novomykhailivka",NA,"https://t.me/ua_dshv/1891",NA,"V,Mine plow/roller,Cope cage,Damaged","Russia","Armor",NA,NA
"249","Tanks","Unknown T-72 Obr. 2022 variant","Abandoned","Russia",NA,2023-12-04,"Stepove","https://i.postimg.cc/5y4vMXJG/1006-T-72-B-Obr-2022-dam-aband-04-12-23.jpg","https://t.me/DeepStateUA/18210","48.19905534412209,37.69231444378661","Cope cage,Damaged","Russia","Armor",48.1990553441221,37.6923144437866
"250","Tanks","Unknown T-72 Obr. 2022 variant","Abandoned","Russia",NA,2023-10-19,"Vodiane","https://i.postimg.cc/R0R9P02N/1028-unkn-t72-dam-aband-19-10-23.jpg","https://t.me/WS_videos/1664",NA,"Mine plow/roller,Cope cage,Damaged","Russia","Armor",NA,NA
"251","Tanks","Unknown T-72 Obr. 2022 variant","Abandoned","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/2Sr4scV3/1049-1x-destr-1x-aband-t72b-obr-2022-1x-unkn-t72-dam-aband-1x-bmp1-destr-2x-bmp2-destr.jpg","https://t.me/BUAR110ombr/139","48.1982500,37.7079578","Cope cage,Damaged","Russia","Armor",48.19825,37.7079578
"252","Tanks","Unknown T-72 Obr. 2022 variant","Abandoned","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/rswdP7C2/1046-t72b-2022-dam-aband-19-10-23.jpg","https://t.me/BUAR110ombr/139","48.2104710,37.7068983","Mine plow/roller,Cope cage,Damaged","Russia","Armor",48.210471,37.7068983
"253","Tanks","Unknown tank","Abandoned","Russia",NA,2023-12-04,"Mariinka","https://i.postimg.cc/cHzLF2pC/1013-t72b3-aband-unkn-t72-1x-destr-1x-dam-aband-04-12-23.jpg","https://t.me/lost_warinua/58487","47.95826134,37.51082010","Mine plow/roller,Cope cage","Russia","Armor",47.95826134,37.5108201
"254","Tanks","Unknown tank","Abandoned","Russia",NA,2023-12-04,"Mariinka","https://i.postimg.cc/cHzLF2pC/1013-t72b3-aband-unkn-t72-1x-destr-1x-dam-aband-04-12-23.jpg","https://t.me/lost_warinua/58487","47.958114499817995,37.51110856423348","Mine plow/roller,Cope cage","Russia","Armor",47.958114499818,37.5111085642335
"255","Tanks","Unknown tank","Abandoned","Russia",NA,2023-11-21,"Krasnohorivka (Ocheretyne hromada)",NA,"https://twitter.com/OSINTua/status/1731359380379992564","48.20967954151252,37.70905924253765",NA,"Russia","Armor",48.2096795415125,37.7090592425376
"256","Tanks","Unknown tank","Abandoned","Russia",NA,2023-10-31,"Sieverne","https://i.postimg.cc/DZPHr1xP/1017-unkn-tank-dam-aband-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940",NA,"Cope cage","Russia","Armor",NA,NA
"257","Tanks","T-72B","Damaged","Russia","39th Separate Motor Rifle Brigade",2023-10-09,"Novomykhailivka","https://i.postimg.cc/FRvC6sZv/1008-t72b3-obr2022-destr-09-10-23.jpg","https://t.me/lost_warinua/52087","47.82564,37.51922","Cope cage","Russia","Armor",47.82564,37.51922
"258","Tanks","T-80BV","Damaged","Russia","39th Separate Motor Rifle Brigade",2023-10-12,"Novomykhailivka","https://i.postimg.cc/0NJwCwCK/1010-t80bv-dam-12-10-23.jpg","https://t.me/lost_warinua/52438","47.819806,37.475694",NA,"Russia","Armor",47.819806,37.475694
