"","Type","Model","Status","Lost by","Unit","Date","Nearest location","Oryx URL","Source","Geolocation","Tags","Country","GeneralType","lat","lng"
"598","Engineering","M113AS4 armoured logistics vehicle","Destroyed","Ukraine","47th Separate Mechanized Brigade",2023-06-22,"Mala Tokmachka","https://i.postimg.cc/43Cqtb04/2000-M113-AS4-armoured-logistics-vehicles-destr-22-06-23.jpg","https://t.me/lost_warinua/39381","47.491972,35.917056",NA,"Ukraine","Engineering",47.491972,35.917056
"599","Engineering","M113AS4 armoured logistics vehicle","Destroyed","Ukraine","47th Separate Mechanized Brigade",2023-06-22,"Mala Tokmachka","https://i.postimg.cc/q78YG6fs/2001-M113-AS4-armoured-logistics-vehicles-destr-22-06-23.jpg","https://t.me/lost_warinua/39380","47.493973,35.916886",NA,"Ukraine","Engineering",47.493973,35.916886
"600","Engineering","M88A1 armoured recovery vehicle","Destroyed","Ukraine",NA,2023-07-21,"Zaporizhzhia oblast","https://i.postimg.cc/SK1WzSS3/2015-m88a2-destr-21-07-23.jpg","https://t.me/lost_warinua/42929",NA,NA,"Ukraine","Engineering",NA,NA
"601","Engineering","M88A2 armoured recovery vehicle","Destroyed","Ukraine",NA,2023-08-24,"Preobrazhenka","https://i.postimg.cc/VvQKwbGx/2002-M88-A1-destr-24-08-23.jpg","https://t.me/lost_warinua/47203",NA,NA,"Ukraine","Engineering",NA,NA
"602","Engineering","T-64-based mine clearing tank","Destroyed","Ukraine",NA,2023-07-11,"Robotyne","https://i.postimg.cc/26srWGXP/2040-T-64-based-mine-clearing-tank-destr-11-07-23.jpg","https://t.me/lost_warinua/41411","47.458000,35.848917","Mine plow/roller","Ukraine","Engineering",47.458,35.848917
"603","Engineering","UR-77 'Meteorit' mine clearing vehicle","Destroyed","Ukraine",NA,2023-10-13,"Robotyne","https://i.postimg.cc/8CFDWLw0/2016-ur77-destr-13-10-23.jpg","https://t.me/lost_warinua/53074",NA,"Turretless,⧸","Ukraine","Engineering",NA,NA
"604","Engineering","Wisent 1 mine-clearing tank","Destroyed","Ukraine","47th Separate Mechanized Brigade",2023-06-09,"Novodanylivka","https://i.postimg.cc/7LG9kzMB/bb7.png","https://t.me/ok_spn/25123","47.485056,35.840528",NA,"Ukraine","Engineering",47.485056,35.840528
"605","Armoured Fighting Vehicles","AMX-10 RC(R)","Abandoned","Ukraine","37th Separate Marine Brigade",2023-06-05,"Novodonetske","https://i.postimg.cc/W3pK4DzB/99701.png","https://t.me/voenacher/46205","47.751564,36.962237",NA,"Ukraine","Armor",47.751564,36.962237
"606","Armoured Fighting Vehicles","AMX-10 RC(R)","Abandoned","Ukraine","37th Separate Marine Brigade",2023-06-05,"Novodonetske","https://i.postimg.cc/W3pK4DzB/99701.png","https://t.me/voenacher/46205","47.751496,36.962252",NA,"Ukraine","Armor",47.751496,36.962252
"607","Armoured Fighting Vehicles","BMP-1P","Abandoned","Ukraine","116th Separate Mechanized Brigade",2023-07-27,"Robotyne","https://twitter.com/UAWeapons/status/1684556026065068032","https://t.me/lost_warinua/43685",NA,NA,"Ukraine","Armor",NA,NA
"608","Armoured Fighting Vehicles","BMP-1P","Abandoned","Ukraine","128th Mountain Assault Brigade",2023-06-15,"Lobkove","https://i.postimg.cc/s2tLsJfX/2005-bmp1-dam-aband-15-06-23.jpg","https://t.me/WS_videos/1282","47.533703,35.426241","⧸,Damaged","Ukraine","Armor",47.533703,35.426241
"609","Armoured Fighting Vehicles","BMP-2(K)","Abandoned","Ukraine","72nd Mechanized Brigade",2023-07-20,"Vuhledar","https://i.postimg.cc/gJf8Ng6K/2013-2x-t64bv-and-2x-bmp2-dam-aband-21-07-23.jpg","https://t.me/lost_warinua/42790","47.779778,37.2815",NA,"Ukraine","Armor",47.779778,37.2815
"610","Armoured Fighting Vehicles","BMP-2(K)","Abandoned","Ukraine",NA,2023-07-09,"Zaporizhzhia oblast","https://i.postimg.cc/7YF4Rbdp/2037-BMP2-aband-09-07-23.jpg","https://t.me/lost_warinua/41192",NA,"Damaged","Ukraine","Armor",NA,NA
"611","Armoured Fighting Vehicles","BMP-2(K)","Abandoned","Ukraine","128th Mountain Assault Brigade",2023-06-29,"Piatykhatky","https://i.postimg.cc/gj8DNcb5/2002-bmp2-aband-29-06-23.png","https://t.me/b_sudoplatov/321","47.514045,35.434877","⧸","Ukraine","Armor",47.514045,35.434877
"612","Armoured Fighting Vehicles","BMP-3","Abandoned","Ukraine",NA,2023-08-09,"Urozhaine",NA,"https://t.me/lost_warinua/45608","47.76318,36.82059",NA,"Ukraine","Armor",47.76318,36.82059
"613","Armoured Fighting Vehicles","BRM-1(K) reconnaissance vehicle","Abandoned","Ukraine","128th Mountain Assault Brigade",2023-06-16,"Piatykhatky","https://i.postimg.cc/0NKFHnSc/2016-BRM-1-K-aband-16-06-23.jpg","https://t.me/lost_warinua/40167","47.508310,35.443585","Damaged","Ukraine","Armor",47.50831,35.443585
"614","Armoured Fighting Vehicles","BRM-1(K) reconnaissance vehicle","Abandoned","Ukraine",NA,2023-06-09,"Lobkove","https://i.postimg.cc/wBjfhvhk/2005-brm-1k-destr-10-06-23.jpg","https://t.me/lost_warinua/37982",NA,"Damaged","Ukraine","Armor",NA,NA
"615","Armoured Fighting Vehicles","M113A3","Abandoned","Ukraine","47th Separate Mechanized Brigade",2023-07-12,"Mala Tokmachka","https://i.postimg.cc/W3WkFtF8/2005-M113-A3-dam-aband-12-07-23.jpg","https://t.me/Fighting_and_Shelling/27872",NA,"Damaged","Ukraine","Armor",NA,NA
"616","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Abandoned","Ukraine","47th Separate Mechanized Brigade",2023-09-22,"Novoprokopivka","https://i.postimg.cc/jjWpZrJ7/238.png","https://t.me/lost_warinua/50717",NA,"Damaged","Ukraine","Armor",NA,NA
"617","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Abandoned","Ukraine","47th Separate Mechanized Brigade",2023-07-24,"Robotyne","https://i.postimg.cc/SKMvGRvw/2005-bradley-dam-aband-25-07-23.jpg","https://t.me/WS_videos/1460",NA,"Damaged,Loitering","Ukraine","Armor",NA,NA
"618","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Abandoned","Ukraine","47th Separate Mechanized Brigade",2023-07-11,"Robotyne",NA,"https://t.me/lost_warinua/44347","47.45764,35.85456","Damaged","Ukraine","Armor",47.45764,35.85456
"619","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Abandoned","Ukraine","47th Separate Mechanized Brigade",2023-07-10,"Robotyne","https://twitter.com/UAWeapons/status/1679117720384569352","https://t.me/lost_warinua/41515","47.461139,35.860639","Damaged","Ukraine","Armor",47.461139,35.860639
"620","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Abandoned","Ukraine","47th Separate Mechanized Brigade",2023-07-10,"Robotyne","https://twitter.com/UAWeapons/status/1678492621163884544","https://twitter.com/UAWeapons/status/1678492621163884544",NA,"Damaged","Ukraine","Armor",NA,NA
"621","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Abandoned","Ukraine","47th Separate Mechanized Brigade",2023-07-10,"Robotyne","https://twitter.com/UAWeapons/status/1678492621163884544","https://twitter.com/UAWeapons/status/1678492621163884544",NA,"Damaged","Ukraine","Armor",NA,NA
"622","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Abandoned","Ukraine","47th Separate Mechanized Brigade",2023-07-10,"Robotyne","https://twitter.com/UAWeapons/status/1678492621163884544","https://twitter.com/UAWeapons/status/1678492621163884544",NA,"Damaged","Ukraine","Armor",NA,NA
"623","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Abandoned","Ukraine","47th Separate Mechanized Brigade",2023-06-26,"Mala Tokmachka","https://twitter.com/UAWeapons/status/1673343156203536385","https://t.me/lost_warinua/39763","47.47864,35.89981","Damaged","Ukraine","Armor",47.47864,35.89981
"624","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Abandoned","Ukraine","47th Separate Mechanized Brigade",2023-06-26,"Mala Tokmachka","https://twitter.com/UAWeapons/status/1673343156203536385","https://t.me/lost_warinua/39758","47.48407,35.90038","Damaged","Ukraine","Armor",47.48407,35.90038
"625","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Abandoned","Ukraine","47th Separate Mechanized Brigade",2023-06-26,"Mala Tokmachka","https://twitter.com/UAWeapons/status/1673343156203536385","https://t.me/lost_warinua/39758","47.48407,35.90038","Damaged","Ukraine","Armor",47.48407,35.90038
"626","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Abandoned","Ukraine","47th Separate Mechanized Brigade",2023-06-09,"Mala Tokmachka","https://i.postimg.cc/Y96ZtPjC/2000-m2a2-bradley-1x-destr-1x-aband-10-06-23.jpg","https://t.me/lost_warinua/38025","47.4975,35.871778",NA,"Ukraine","Armor",47.4975,35.871778
"627","Armoured Fighting Vehicles","Sisu XA-185","Abandoned","Ukraine","36th Separate Marine Brigade",2023-08-11,"Urozhaine","https://i.postimg.cc/cHV1NWQ2/2025-1x-t80bv-2x-Sisu-XA-185-aband-11-08-23.jpg","https://t.me/voin_dv/4996","47.760487,36.840582",NA,"Ukraine","Armor",47.760487,36.840582
"628","Armoured Fighting Vehicles","Sisu XA-185","Abandoned","Ukraine","36th Separate Marine Brigade",2023-08-11,"Urozhaine","https://i.postimg.cc/cHV1NWQ2/2025-1x-t80bv-2x-Sisu-XA-185-aband-11-08-23.jpg","https://t.me/voin_dv/4996","47.760413,36.840371","Damaged","Ukraine","Armor",47.760413,36.840371
"629","Armoured Fighting Vehicles","Unknown IFV","Abandoned","Ukraine",NA,2023-06-07,"Novodanylivka","https://i.postimg.cc/6Qk0DkK8/99701.png","https://t.me/lost_warinua/38044","47.506340,35.831897","Damaged","Ukraine","Armor",47.50634,35.831897
"630","Armoured Fighting Vehicles","VAB APC","Abandoned","Ukraine","46th Separate Airmobile Brigade",2023-06-07,"Mala Tokmachka","https://i.postimg.cc/4NVL9gtB/h.png","https://t.me/lost_warinua/38014","47.497611,35.931917","Damaged","Ukraine","Armor",47.497611,35.931917
"631","Armoured Fighting Vehicles","AMX-10 RC(R)","Captured","Ukraine","37th Separate Marine Brigade",2023-06-04,"Novodonetske","https://twitter.com/UAWeapons/status/1684659411082530816","https://t.me/lost_warinua/39051",NA,"Damaged","Ukraine","Armor",NA,NA
"632","Armoured Fighting Vehicles","BMP-1P","Captured","Ukraine","118th Separate Mechanized Brigade",2023-07-31,"Robotyne","https://i.postimg.cc/mgTZ7444/2002-bmp1-capt-31-07-23.jpg","https://t.me/lost_warinua/45807",NA,NA,"Ukraine","Armor",NA,NA
"633","Armoured Fighting Vehicles","M113A3","Captured","Ukraine",NA,2023-08-11,"Levadne","https://i.postimg.cc/SKwJVDXw/2009-M113-dam-aband-06-07-23.jpg","https://t.me/lost_warinua/44991",NA,NA,"Ukraine","Armor",NA,NA
"634","Armoured Fighting Vehicles","BMP-1P","Damaged","Ukraine",NA,2023-08-27,"Robotyne","https://i.postimg.cc/BbDNthPv/437.png","https://t.me/lost_warinua/47607","47.462135,35.879209",NA,"Ukraine","Armor",47.462135,35.879209
"635","Armoured Fighting Vehicles","BMP-1P","Damaged","Ukraine",NA,2023-07-28,"Robotyne","https://i.postimg.cc/3x5MwHVc/66h.png","https://t.me/lost_warinua/43870","47.44657,35.87894","⧸","Ukraine","Armor",47.44657,35.87894
"636","Armoured Fighting Vehicles","BMP-1P","Damaged","Ukraine",NA,2023-07-26,"Robotyne","https://i.postimg.cc/c4MDKkDh/3657.png","https://t.me/lost_warinua/44243","47.44325,35.878722",NA,"Ukraine","Armor",47.44325,35.878722
"637","Armoured Fighting Vehicles","BMP-2(K)","Damaged","Ukraine","72nd Mechanized Brigade",2023-07-13,"Vuhledar","https://i.postimg.cc/5NzndC40/2007-BMP-2-dam-13-07-23.jpg","https://t.me/lost_warinua/41743","47.779167,37.245278","Loitering","Ukraine","Armor",47.779167,37.245278
"638","Armoured Fighting Vehicles","BMP-2(K)","Damaged","Ukraine","72nd Mechanized Brigade",2023-06-29,"Vuhledar","https://i.postimg.cc/FspCR7hB/1021-bmp2-dam-29-06-23.jpg","https://t.me/lost_warinua/40103","47.776361,37.24825","Loitering","Ukraine","Armor",47.776361,37.24825
"639","Armoured Fighting Vehicles","M113A3","Damaged","Ukraine",NA,2023-06-11,"Zaporizhzhia oblast","https://i.postimg.cc/d08Jb571/2012-m113-destr-11-06-23.jpg","https://t.me/WS_videos/1278",NA,NA,"Ukraine","Armor",NA,NA
"640","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Damaged","Ukraine","47th Separate Mechanized Brigade",2023-07-25,"Polohy raion","https://i.postimg.cc/8z3YWMtR/2001-bradley-dam-25-07-23.jpg","https://t.me/WS_videos/1462",NA,NA,"Ukraine","Armor",NA,NA
"641","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Damaged","Ukraine","47th Separate Mechanized Brigade",2023-07-23,"Robotyne","https://i.postimg.cc/ryb2dKVK/2053-bradley-dam-23-07-23.jpg","https://t.me/lost_warinua/43709","47.462000,35.856680","Loitering","Ukraine","Armor",47.462,35.85668
"642","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Damaged","Ukraine","47th Separate Mechanized Brigade",2023-07-14,"Polohy raion","https://twitter.com/UAWeapons/status/1679830955714924544","https://twitter.com/UAWeapons/status/1679830955714924544",NA,NA,"Ukraine","Armor",NA,NA
"643","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Damaged","Ukraine","47th Separate Mechanized Brigade",2023-06-15,"Polohy raion","https://twitter.com/UAWeapons/status/1669272217107017728","https://t.me/annamaliar/849",NA,NA,"Ukraine","Armor",NA,NA
"644","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Damaged","Ukraine","47th Separate Mechanized Brigade",2023-06-09,"Mala Tokmachka","https://i.postimg.cc/rmmvLPDx/h.png","https://t.me/lost_warinua/38034","47.489194,35.885111",NA,"Ukraine","Armor",47.489194,35.885111
"645","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Damaged","Ukraine","47th Separate Mechanized Brigade",2023-06-09,"Mala Tokmachka","https://i.postimg.cc/rmmvLPDx/h.png","https://t.me/lost_warinua/38034","47.489194,35.885111",NA,"Ukraine","Armor",47.489194,35.885111
"646","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Damaged","Ukraine","47th Separate Mechanized Brigade",2023-06-09,"Mala Tokmachka","https://twitter.com/UAWeapons/status/1667193762483691520","https://t.me/lost_warinua/38034","47.489194,35.885111",NA,"Ukraine","Armor",47.489194,35.885111
"647","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Damaged","Ukraine","47th Separate Mechanized Brigade",2023-06-08,"Mala Tokmachka","https://i.postimg.cc/wvtDXC3v/2014-2x-m2a2-dam-08-06-23.jpg","https://t.me/lost_warinua/39802","47.496056,35.871972",NA,"Ukraine","Armor",47.496056,35.871972
"648","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Damaged","Ukraine","47th Separate Mechanized Brigade",2023-06-08,"Mala Tokmachka","https://i.postimg.cc/wvtDXC3v/2014-2x-m2a2-dam-08-06-23.jpg","https://t.me/lost_warinua/39802","47.496056,35.871972",NA,"Ukraine","Armor",47.496056,35.871972
"649","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Damaged","Ukraine","47th Separate Mechanized Brigade",2023-06-08,"Mala Tokmachka","https://twitter.com/UAWeapons/status/1667193762483691520","https://t.me/lost_warinua/38034","47.489194,35.885111",NA,"Ukraine","Armor",47.489194,35.885111
"650","Armoured Fighting Vehicles","M2A2 Bradley ODS-SA","Damaged","Ukraine","47th Separate Mechanized Brigade",2023-06-07,"Novodanylivka","https://i.postimg.cc/5t4H5Wj8/88k6.png","https://t.me/lost_warinua/38005","47.487861,35.871389",NA,"Ukraine","Armor",47.487861,35.871389
"651","Armoured Fighting Vehicles","Marder 1A3","Damaged","Ukraine","82nd Air Assault Brigade",2023-09-21,"Verbove","https://i.postimg.cc/76DM0rWc/4389.png","https://t.me/lost_warinua/50427","47.431771,35.943242",NA,"Ukraine","Armor",47.431771,35.943242
"652","Armoured Fighting Vehicles","Sisu XA-185","Damaged","Ukraine","36th Separate Marine Brigade",2023-07-20,"Levadne","https://i.postimg.cc/0Q0f2X2J/665y.png","https://t.me/lost_warinua/43249","47.745583,36.576083",NA,"Ukraine","Armor",47.745583,36.576083
"653","Armoured Fighting Vehicles","Unknown IFV","Damaged","Ukraine",NA,2023-10-15,"Volnovakha raion","https://i.postimg.cc/TPZxch4Y/2012-unkn-spg-destr-15-10-23.jpg","https://t.me/rustroyka1945/13663",NA,"Loitering","Ukraine","Armor",NA,NA
"654","Armoured Fighting Vehicles","AMX-10 RC(R)","Destroyed","Ukraine","37th Separate Marine Brigade",2023-07-06,"Novodonetske","https://twitter.com/UAWeapons/status/1676884446719475712","https://t.me/lost_warinua/40781","47.767222,37.006028","Heli","Ukraine","Armor",47.767222,37.006028
"655","Armoured Fighting Vehicles","BMP-1 *","Destroyed","Ukraine",NA,2023-10-16,"Robotyne","https://i.postimg.cc/MZY6HnvX/2007-bmp1-destr-16-10-23.jpg","https://t.me/lost_warinua/53031",NA,"Turretless","Ukraine","Armor",NA,NA
"656","Armoured Fighting Vehicles","BMP-1 or 2","Destroyed","Ukraine","128th Mountain Assault Brigade",2023-06-16,"Piatykhatky","https://i.postimg.cc/63yyfF5V/2011-bmp1-destr-06-07-23.jpg","https://t.me/lost_warinua/40839","47.52175,35.427944",NA,"Ukraine","Armor",47.52175,35.427944
"657","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine","35th Separate Marine Brigade",2023-09-23,"Novomaiorske","https://i.postimg.cc/DzDhSjTY/21f.png","https://t.me/lost_warinua/50601","47.750716,37.014997","โงธ","Ukraine","Armor",47.750716,37.014997
"658","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine","35th Separate Marine Brigade",2023-09-21,"Novomaiorske","https://i.postimg.cc/Lsj1V6kz/763.png","https://t.me/lost_warinua/50443","47.747667,37.014028","โงธ","Ukraine","Armor",47.747667,37.014028
"659","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine","35th Separate Marine Brigade",2023-09-11,"Novomaiorske","https://i.postimg.cc/x8jQ5J0M/2004-BMP-1-P-destr-11-09-23.jpg","https://t.me/lost_warinua/51737","47.735333,37.020583","โงธ","Ukraine","Armor",47.735333,37.020583
"660","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-09-03,"Mykilske","https://i.postimg.cc/Y01fthTG/6599.png","https://t.me/lost_warinua/48478",NA,NA,"Ukraine","Armor",NA,NA
"661","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-08-31,"Staromaiorske",NA,"https://t.me/lost_warinua/47943","47.75775,36.798",NA,"Ukraine","Armor",47.75775,36.798
"662","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-08-03,"Staromaiorske","https://i.postimg.cc/R0sMJGDv/2012-bmp1-destr-03-08-23.jpg","https://t.me/lost_warinua/45013","47.756667,36.769167",NA,"Ukraine","Armor",47.756667,36.769167
"663","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine","116th Separate Mechanized Brigade",2023-09-09,"Robotyne","https://i.postimg.cc/8CbQWcpJ/422.png","https://t.me/lost_warinua/49447","47.461833,35.879972",NA,"Ukraine","Armor",47.461833,35.879972
"664","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-09-09,"Liubymivka (Tavriisk hromada)","https://i.postimg.cc/Jh2cQCpM/3374.png","https://t.me/lost_warinua/49159","47.695028,35.626972","Loitering","Ukraine","Armor",47.695028,35.626972
"665","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-08-30,"Robotyne","https://i.postimg.cc/3wmBHNms/27.png","https://t.me/lost_warinua/47916",NA,"Turretless","Ukraine","Armor",NA,NA
"666","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-08-27,"Robotyne","https://i.postimg.cc/tgY3YrLH/65993.png","https://t.me/lost_warinua/47607","47.462126,35.879343",NA,"Ukraine","Armor",47.462126,35.879343
"667","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-08-22,"Robotyne","https://i.postimg.cc/63vSrzJ4/2000-2x-bmp1-destr-23-08-23.jpg","https://t.me/lost_warinua/47220",NA,NA,"Ukraine","Armor",NA,NA
"668","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-08-22,"Robotyne","https://i.postimg.cc/63vSrzJ4/2000-2x-bmp1-destr-23-08-23.jpg","https://t.me/lost_warinua/47220",NA,NA,"Ukraine","Armor",NA,NA
"669","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-08-17,"Robotyne","https://i.postimg.cc/ZYWNHPgS/44f22.png","https://t.me/lost_warinua/46526",NA,NA,"Ukraine","Armor",NA,NA
"670","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-08-17,"Mala Tokmachka","https://i.postimg.cc/NFq92zp6/32d1.png","https://t.me/lost_warinua/46418","47.492806,35.871722",NA,"Ukraine","Armor",47.492806,35.871722
"671","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-08-16,"Robotyne","https://i.postimg.cc/2SBs29wb/877.png","https://t.me/lost_warinua/46310","47.45879,35.85104","Loitering","Ukraine","Armor",47.45879,35.85104
"672","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine","3rd Brigade 'Spartan'",2023-08-01,"Mala Tokmachka","https://i.postimg.cc/0N2kNhZt/2010-bmp1-destr-01-08-23.jpg","https://t.me/lost_warinua/44591","47.488694,35.900556",NA,"Ukraine","Armor",47.488694,35.900556
"673","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-07-30,"Zaporizhzhia oblast","https://i.postimg.cc/2S2dJ98H/227.png","https://t.me/lost_warinua/44098",NA,NA,"Ukraine","Armor",NA,NA
"674","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-07-28,"Robotyne","https://i.postimg.cc/bwP7VwSk/4r4.png","https://t.me/ZA_FROHT/20177","47.444443,35.878880",NA,"Ukraine","Armor",47.444443,35.87888
"675","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-07-28,"Robotyne","https://i.postimg.cc/J7fqpcDK/2005-bmp1-destr-27-07-23.jpg","https://t.me/ZA_FROHT/20177","47.444105,35.878847","Turretless,Shattered","Ukraine","Armor",47.444105,35.878847
"676","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-07-28,"Robotyne","https://i.postimg.cc/CLb4XBb0/2004-3x-bmp1-destr-27-07-23.jpg","https://t.me/ZA_FROHT/20177","47.443848,35.878434",NA,"Ukraine","Armor",47.443848,35.878434
"677","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-07-28,"Robotyne","https://i.postimg.cc/CLb4XBb0/2004-3x-bmp1-destr-27-07-23.jpg","https://t.me/lost_warinua/43832","47.444014,35.878697",NA,"Ukraine","Armor",47.444014,35.878697
"678","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-07-28,"Robotyne","https://i.postimg.cc/CLb4XBb0/2004-3x-bmp1-destr-27-07-23.jpg","https://t.me/lost_warinua/43832","47.44362,35.87873","Turretless","Ukraine","Armor",47.44362,35.87873
"679","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine","116th Separate Mechanized Brigade",2023-07-26,"Robotyne","https://i.postimg.cc/1t50PTdg/2016-BMP-1-P-destr-26-07-23.jpg","https://t.me/lost_warinua/52026",NA,NA,"Ukraine","Armor",NA,NA
"680","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine","116th Separate Mechanized Brigade",2023-07-26,"Robotyne","https://i.postimg.cc/Xv1XW6wq/2002-2x-BMP-1s-BMP-2-BMP-1-2-T-64-BV-Zr-2017-T-72-AV-Unkn-Vehicle-destr-31-07-23.jpg","https://t.me/lost_warinua/44740","47.46604,35.89025","Turretless","Ukraine","Armor",47.46604,35.89025
"681","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine","116th Separate Mechanized Brigade",2023-07-26,"Robotyne","https://i.postimg.cc/Xv1XW6wq/2002-2x-BMP-1s-BMP-2-BMP-1-2-T-64-BV-Zr-2017-T-72-AV-Unkn-Vehicle-destr-31-07-23.jpg","https://t.me/lost_warinua/44740","47.466043,35.890057","Turretless","Ukraine","Armor",47.466043,35.890057
"682","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine","116th Separate Mechanized Brigade",2023-07-26,"Robotyne","https://i.postimg.cc/Xv1XW6wq/2002-2x-BMP-1s-BMP-2-BMP-1-2-T-64-BV-Zr-2017-T-72-AV-Unkn-Vehicle-destr-31-07-23.jpg","https://t.me/lost_warinua/44740","47.46617,35.8901","Turretless,Shattered","Ukraine","Armor",47.46617,35.8901
"683","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-07-26,"Robotyne","https://i.postimg.cc/vZ8zbm3b/2016-bmp1-destr-03-08-23.jpg","https://t.me/WS_videos/1497","47.4604526,35.8792440",NA,"Ukraine","Armor",47.4604526,35.879244
"684","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-07-26,"Robotyne","https://i.postimg.cc/bwMwzzPx/2009-bmp1-destr-26-07-23.jpg","https://t.me/lost_warinua/43622","47.468372,35.870062","Loitering","Ukraine","Armor",47.468372,35.870062
"685","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-07-23,"Mala Tokmachka","https://i.postimg.cc/cHcL9wXS/5588.png","https://t.me/lost_warinua/43187","47.476278,35.901222","Turretless","Ukraine","Armor",47.476278,35.901222
"686","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine",NA,2023-07-09,"Polohy raion","https://i.postimg.cc/RZwmx4zq/2038-BMP-1-P-destr-09-07-23.jpg","https://t.me/lost_warinua/41168",NA,"Turretless","Ukraine","Armor",NA,NA
"687","Armoured Fighting Vehicles","BMP-1P","Destroyed","Ukraine","128th Mountain Assault Brigade",2023-06-16,"Piatykhatky","https://i.postimg.cc/nhprPXhh/2012-bmp1-destr-06-07-23.jpg","https://t.me/lost_warinua/40847","47.512056,35.429917","Turretless","Ukraine","Armor",47.512056,35.429917
"688","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Ukraine",NA,2023-09-25,"Volnovakha raion","https://i.postimg.cc/brd9C57G/653.png","https://t.me/lost_warinua/50802",NA,"Loitering,Turretless","Ukraine","Armor",NA,NA
"689","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Ukraine","72nd Mechanized Brigade",2023-09-25,"Vuhledar","https://i.postimg.cc/jdRNRpv6/438.png","https://t.me/lost_warinua/50776","47.77778,37.24962","Turretless,Loitering","Ukraine","Armor",47.77778,37.24962
"690","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Ukraine","72nd Mechanized Brigade",2023-07-20,"Vuhledar","https://i.postimg.cc/gJf8Ng6K/2013-2x-t64bv-and-2x-bmp2-dam-aband-21-07-23.jpg","https://t.me/lost_warinua/42790","47.779778,37.2815","Loitering","Ukraine","Armor",47.779778,37.2815
"691","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Ukraine","72nd Mechanized Brigade",2023-06-27,"Vuhledar","https://i.postimg.cc/SxcD2xBN/2018-BMP-2-destr-27-06-23.jpg","https://t.me/lost_warinua/39927","47.780639,37.265528","Turretless,Shattered","Ukraine","Armor",47.780639,37.265528
