"","Type","Model","Status","Lost by","Unit","Date","Nearest location","Oryx URL","Source","Geolocation","Tags","Country","GeneralType","lat","lng"
"176","Armoured Fighting Vehicles","BTR-80 or 82","Destroyed","Russia",NA,2023-10-22,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/cCLHLnbq/1036-btr82a-destr-22-10-23.jpg","https://www.facebook.com/NikolayKolesnyk/videos/633406825610039/","48.21004307547285,37.740804385674",NA,"Russia","Armor",48.2100430754729,37.740804385674
"177","Armoured Fighting Vehicles","BTR-80 or 82","Destroyed","Russia",NA,2023-10-22,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/NFf9VV8w/1039-unkn-btr-destr-22-10-23.jpg","https://www.youtube.com/watch?v=UPOWXW7Alj0","48.21056286119455,37.72961787852387",NA,"Russia","Armor",48.2105628611946,37.7296178785239
"178","Armoured Fighting Vehicles","BTR-80 or 82","Destroyed","Russia",NA,2023-10-19,"Vesele","https://i.postimg.cc/Gt781QzT/1048-unkn-btr-destr-19-10-23.jpg","https://t.me/BUAR110ombr/139","48.18844555166343,37.76079037178951","Turretless","Russia","Armor",48.1884455516634,37.7607903717895
"179","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-11-28,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/FHCxmgJS/1025-2x-btr82a-1x-btr80-destr-03-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.20360156935356,37.70029066673612",NA,"Russia","Armor",48.2036015693536,37.7002906667361
"180","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-11-28,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/FHCxmgJS/1025-2x-btr82a-1x-btr80-destr-03-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.203601948788716,37.700822998229526",NA,"Russia","Armor",48.2036019487887,37.7008229982295
"181","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-11-28,"Stepove","https://i.postimg.cc/65pb4Gps/1002-BTR-82-A-destr-07-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.20113184342646,37.690355958924364","Turretless","Russia","Armor",48.2011318434265,37.6903559589244
"182","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-11-28,"Stepove","https://i.postimg.cc/jSbGb96y/1012-btr82a-destr-28-11-23.jpg","https://t.me/lost_warinua/57647","48.19709928,37.68610351",NA,"Russia","Armor",48.19709928,37.68610351
"183","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-11-28,"Stepove","https://i.postimg.cc/9FPtLpbx/1047-btr82a-aband-25-11-23.jpg","https://t.me/lost_warinua/57647","48.19716762,37.68641674","Turretless","Russia","Armor",48.19716762,37.68641674
"184","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-23,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/Z5Hr48dH/1010-1x-mtlb-1x-bmp1-2x-bmp2-1x-btr82a-1x-btr80-destr-20-10-23.jpg","https://twitter.com/TheDeadDistrict/status/1718175520985080055","48.209907000392064,37.705436374217555",NA,"Russia","Armor",48.2099070003921,37.7054363742176
"185","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-22,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/wM4ByjC1/1040-btr82a-destr-22-10-23.jpg","https://www.youtube.com/watch?v=UPOWXW7Alj0","48.2099018,37.7058915",NA,"Russia","Armor",48.2099018,37.7058915
"186","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-21,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/8C8TcmQV/1005-unkn-tank-and-btr82-aband-2x-unkn-afv-destr-20-10-23.jpg","https://www.facebook.com/100007635584684/posts/pfbid02jeCF9hTeLXqL7qc5jiZL1npCNnCW8x1v92BW8PQDMaqfbyFDcrCSZgGegAjyTNBil/?app=fbl","48.21076480986733,37.70708995157784","Turretless","Russia","Armor",48.2107648098673,37.7070899515778
"187","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/CL6Zdc0c/1041-btr82a-destr-19-10-23.jpg","https://twitter.com/Danspiun/status/1732923855675548084","48.21031960,37.69960763","Jammer","Russia","Armor",48.2103196,37.69960763
"188","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/fbYk2Z9P/1042-btr82a-destr-19-10-23.jpg","https://t.me/brygada47/310","48.209584220093255,37.70968134657232",NA,"Russia","Armor",48.2095842200933,37.7096813465723
"189","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/K8k1Ttvx/1047-btr82a-destr-19-10-23.jpg","https://t.me/BUAR110ombr/139","48.2099,37.70568",NA,"Russia","Armor",48.2099,37.70568
"190","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/8k0nVd8n/1028-btr82a-destr-19-10-23.jpg","https://t.me/alkor_aero/72","48.20797367,37.69025764",NA,"Russia","Armor",48.20797367,37.69025764
"191","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/vHx281b8/1029-btr82a-destr-19-10-23.jpg","https://t.me/alkor_aero/72","48.20802303,37.69026428",NA,"Russia","Armor",48.20802303,37.69026428
"192","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/MZ473BWK/1302-btr82a-destr-19-10-23.jpg","https://t.me/lost_warinua/53637","48.20820955,37.69020923",NA,"Russia","Armor",48.20820955,37.69020923
"193","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/d0nSsCJ4/1025-btr82a-destr-19-10-23.jpg","https://t.me/BUAR110ombr/139","48.2098592,37.6899406","Cope cage","Russia","Armor",48.2098592,37.6899406
"194","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/RFhrXLcD/1050-4x-btr-82-and-unkn-tank-destr-destr-20-10-23.jpg","https://t.me/BUAR110ombr/139","48.2099674,37.6894603","Turretless","Russia","Armor",48.2099674,37.6894603
"195","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/RFhrXLcD/1050-4x-btr-82-and-unkn-tank-destr-destr-20-10-23.jpg","https://t.me/BUAR110ombr/139","48.2098327,37.6897052",NA,"Russia","Armor",48.2098327,37.6897052
"196","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/RFhrXLcD/1050-4x-btr-82-and-unkn-tank-destr-destr-20-10-23.jpg","https://t.me/BUAR110ombr/139","48.2098099,37.6899330","Flipped","Russia","Armor",48.2098099,37.689933
"197","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/TwPQz1t6/1034-btr82a-destr-12-10-23.jpg","https://twitter.com/OSINTua/status/1717624038615355565","48.20821135699352,37.72736830359021","Turretless","Russia","Armor",48.2082113569935,37.7273683035902
"198","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-11,"Mariinka","https://i.postimg.cc/WbqGpCBP/1015-BTR-82-A-destr-10-10-23.jpg","https://t.me/lost_warinua/52597",NA,"Turretless","Russia","Armor",NA,NA
"199","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-10,"Stepove","https://i.postimg.cc/tgpfSG0T/1063-btr82a-destr-10-10-23.jpg","https://t.me/alkor_aero/74","48.20297097,37.69580423",NA,"Russia","Armor",48.20297097,37.69580423
"200","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/vBNq9dgn/1028-BMP-2-675-sb3-KDZ-btr82a-destr-10-10-23.jpg","https://t.me/lost_warinua/53109","48.205472,37.718306",NA,"Russia","Armor",48.205472,37.718306
"201","Armoured Fighting Vehicles","BTR-82AT","Destroyed","Russia",NA,2023-12-28,"Stepove","https://i.postimg.cc/gJrb9j4N/1009-btr82a-destr-28-12-23.jpg","https://t.me/WarArchive_ua/8978","48.199126812516795,37.692402906132685",NA,"Russia","Armor",48.1991268125168,37.6924029061327
"202","Armoured Fighting Vehicles","BTR-82AT","Destroyed","Russia",NA,2023-12-23,"Stepove","https://i.postimg.cc/SNJQTjDD/1002-btr82at-destr-23-12-23.jpg","https://t.me/ssternenko/23654","48.1991359,37.6922376",NA,"Russia","Armor",48.1991359,37.6922376
"203","Armoured Fighting Vehicles","BTR-82AT","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-12-14,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/8P1wdQK0/1020-btr82-destr-14-12-23.jpg","https://t.me/operativnoZSU/127301","48.194778,37.732417","Turretless,Shattered","Russia","Armor",48.194778,37.732417
"204","Armoured Fighting Vehicles","BTR-82AT","Destroyed","Russia",NA,2023-12-09,"Mariinka","https://i.postimg.cc/15z0SZtd/1200-btr82at-destr-09-12-23.jpg","https://t.me/ptsr_team/6812","47.94057,37.50574",NA,"Russia","Armor",47.94057,37.50574
"205","Armoured Fighting Vehicles","BTR-82AT","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/Qdbpr7ZH/1015-btr82a-destr-19-10-23.jpg","https://t.me/BUAR110ombr/139","48.2105047,37.6883574","Turretless,Shattered,Loitering","Russia","Armor",48.2105047,37.6883574
"206","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia","39th Separate Motor Rifle Brigade",2024-01-07,"Novomykhailivka","https://i.postimg.cc/yN6GwTWK/1014-mtlb-destr-08-01-24.jpg","https://t.me/Perun_Group/241",NA,NA,"Russia","Armor",NA,NA
"207","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2024-01-02,"Novomykhailivka","https://twitter.com/bayraktar_1love/status/1742623361493053498","https://t.me/lost_warinua/61632","47.855944,37.525806","O,Loitering","Russia","Armor",47.855944,37.525806
"208","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-31,"Novomykhailivka","https://i.postimg.cc/QdPdscHG/1007-mtlb-destr-31-12-23.jpg","https://t.me/sudoplatov_official/997","47.85525,37.514167","Z","Russia","Armor",47.85525,37.514167
"209","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-30,"Novomykhailivka",NA,"https://t.me/lost_warinua/61202",NA,"Turretless","Russia","Armor",NA,NA
"210","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-27,"Vodiane","https://i.postimg.cc/tJRP6qG5/1032-mtlb-destr-27-12-23.jpg","https://t.me/lost_warinua/60905","48.103639,37.624278","V,Improvised","Russia","Armor",48.103639,37.624278
"211","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-26,"Stepove","https://i.postimg.cc/xC3Mqkh8/1018-mtlb-destr-26-12-23.jpg","https://t.me/WarArchive_ua/8912","48.202845,37.692280","Turretless,Shattered,Improvised","Russia","Armor",48.202845,37.69228
"212","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-25,"Novomykhailivka","https://i.postimg.cc/448w3pWZ/1043-mtlb-destr-25-12-23.jpg","https://t.me/ua_dshv/1944",NA,"Turretless,Shattered,V,Loitering,Improvised","Russia","Armor",NA,NA
"213","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-25,"Novomykhailivka","https://i.postimg.cc/65yc4TPZ/1042-mtlb-destr-25-12-23.jpg","https://t.me/ua_dshv/1944",NA,"V","Russia","Armor",NA,NA
"214","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-25,"Novomykhailivka","https://i.postimg.cc/NfS46Bhz/1039-mtlb-destr-25-12-23.jpg","https://t.me/ua_dshv/1944","47.836672,37.492300","Cope cage","Russia","Armor",47.836672,37.4923
"215","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-25,"Novomykhailivka","https://i.postimg.cc/FKgVXSYM/1038-mtlb-destr-25-12-23.jpg","https://t.me/ua_dshv/1944","47.837025,37.492354",NA,"Russia","Armor",47.837025,37.492354
"216","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-24,"Vodiane","https://i.postimg.cc/nLTWTxKZ/1033-mtlb-destr-15-11-23.jpg",NA,"48.1205441,37.6785708",NA,"Russia","Armor",48.1205441,37.6785708
"217","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-22,"Novomykhailivka","https://twitter.com/wartranslated/status/1738130086010691814","https://t.me/lost_warinua/60485","47.838409325239574,37.48806223252319",NA,"Russia","Armor",47.8384093252396,37.4880622325232
"218","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-21,"Novomykhailivka","https://i.postimg.cc/MKTVKpDZ/1024-mtlb-destr-21-12-23.jpg","https://t.me/skywar79/7?single","47.847683438889064,37.4877300399507","Cope cage","Russia","Armor",47.8476834388891,37.4877300399507
"219","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-21,"Novomykhailivka","https://i.postimg.cc/gJxDZnn5/1049-mtlb-destr-21-12-23.jpg","https://twitter.com/lisgenn/status/1739343239323279844","47.84031188954975,37.48826593474417",NA,"Russia","Armor",47.8403118895498,37.4882659347442
"220","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-21,"Novomykhailivka","https://i.postimg.cc/X7dsLGQ6/1048-mtlb-destr-21-12-23.jpg","https://twitter.com/lisgenn/status/1739343239323279844","47.84096364136231,37.488271277074396","Turretless,Cope cage","Russia","Armor",47.8409636413623,37.4882712770744
"221","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-21,"Novomykhailivka","https://i.postimg.cc/t4b2MqMZ/1024-mtlb-destr-21-12-23.jpg","https://twitter.com/wartranslated/status/1738296241132331178","47.84473425650376,37.48808551173794",NA,"Russia","Armor",47.8447342565038,37.4880855117379
"222","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-21,"Novomykhailivka","https://twitter.com/bayraktar_1love/status/1737780638701261204","https://t.me/lost_warinua/60350","47.855583,37.517667","Cope cage","Russia","Armor",47.855583,37.517667
"223","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-21,"Vodiane","https://i.postimg.cc/Vv6V6MzQ/1006-mtlb-destr-21-12-23.jpg","https://t.me/lost_warinua/60326",NA,NA,"Russia","Armor",NA,NA
"224","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia","39th Separate Motor Rifle Brigade",2023-12-19,"Novomykhailivka","https://i.postimg.cc/fL1724QB/1034-mtlb-aband-23-11-23.jpg","https://t.me/Perun_Group/234",NA,NA,"Russia","Armor",NA,NA
"225","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-10,"Vodiane","https://i.postimg.cc/BvLxcVQ1/1007-mtlb-destr-10-12-23.jpg","https://twitter.com/OSINTua/status/1736350466525495305","48.111667,37.678000","Cope cage","Russia","Armor",48.111667,37.678
"226","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-05,"Stepove","https://i.postimg.cc/1zY35494/1038-mtlb-destr-05-12-23.jpg","https://t.me/lost_warinua/58888","48.19833716023794,37.68887483263764","Turretless,Shattered,Improvised","Russia","Armor",48.1983371602379,37.6888748326376
"227","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-05,"Stepove","https://i.postimg.cc/PxgfYcvj/1007-2x-mtlb-destr-05-12-23.jpg","https://t.me/khornegroup/1123","48.196722,37.690389","Turretless","Russia","Armor",48.196722,37.690389
"228","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-05,"Stepove","https://i.postimg.cc/PxgfYcvj/1007-2x-mtlb-destr-05-12-23.jpg","https://t.me/khornegroup/1123","48.196722,37.690389","V,Improvised","Russia","Armor",48.196722,37.690389
"229","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-11-19,"Vodiane","https://i.postimg.cc/ydgYJBdj/1027-MT-LB-destroyed-03-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.1055553,37.6321341","Cope cage","Russia","Armor",48.1055553,37.6321341
"230","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia","39th Separate Motor Rifle Brigade",2023-11-18,"Novomykhailivka","https://i.postimg.cc/QN0MHTC3/2001-mt-lb-s-destr-18-11-23.jpg","https://t.me/voin_dv/6010","47.825833,37.514528","Turretless","Russia","Armor",47.825833,37.514528
"231","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-11-17,"Verkhniotoretske","https://twitter.com/NOELreports/status/1725451444592034201","https://twitter.com/NOELreports/status/1725451444592034201","48.221630,37.868992",NA,"Russia","Armor",48.22163,37.868992
"232","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-11-17,"Verkhniotoretske","https://twitter.com/NOELreports/status/1725451444592034201","https://twitter.com/NOELreports/status/1725451444592034201","48.221630,37.868992",NA,"Russia","Armor",48.22163,37.868992
"233","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-11-11,"Vodiane","https://twitter.com/bayraktar_1love/status/1725209172143132834","https://t.me/lost_warinua/56488","48.114833,37.674972",NA,"Russia","Armor",48.114833,37.674972
"234","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia","39th Separate Motor Rifle Brigade",2023-11-06,"Novomykhailivka","https://i.postimg.cc/2jP1wf4S/1003-mtlb-destr-06-11-23.jpg","https://t.me/ua_dshv/1746","47.831187234326336,37.48935886301357","Heli,Improvised","Russia","Armor",47.8311872343263,37.4893588630136
"235","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-31,"Sieverne","https://i.postimg.cc/0Q7J508x/1023-MT-LB-destr-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940",NA,NA,"Russia","Armor",NA,NA
"236","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-31,"Vodiane","https://i.postimg.cc/65CXzn9B/1020-mtlb-destr-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.092154,37.667948",NA,"Russia","Armor",48.092154,37.667948
"237","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-31,"Sieverne","https://i.postimg.cc/t47ZnjXB/1016-MT-LB-btr80-destr-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940",NA,"Turretless,Shattered,Cope cage,Improvised","Russia","Armor",NA,NA
"238","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia","39th Separate Motor Rifle Brigade",2023-10-30,"Novomykhailivka","https://i.postimg.cc/BvY61WSs/1025-MT-LB-destr-30-10-23.jpg","https://t.me/lost_warinua/54759","47.824002,37.490869","Improvised","Russia","Armor",47.824002,37.490869
"239","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-28,"Vodiane","https://i.postimg.cc/3xBHQh46/1022-mtlb-destr-28-10-23.jpg","https://t.me/WarArchive_ua/6714","48.101278,37.684056","Z","Russia","Armor",48.101278,37.684056
"240","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-26,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/TYMPbJ6y/1046-MT-LB-destr-26-10-23.jpg","https://twitter.com/TonyaLevchuk/status/1717532825472180471","48.20416864586946,37.707257083067915","Turretless","Russia","Armor",48.2041686458695,37.7072570830679
"241","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-24,"Pisky","https://i.postimg.cc/Wb0ysLbd/1023-MT-LB-destr-24-10-23.jpg","https://t.me/lost_warinua/54399",NA,"Turretless","Russia","Armor",NA,NA
"242","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-22,"Krasnohorivka (Mariinka hromada)","https://i.postimg.cc/50gJPcHx/1019-mtlb-destr-t80bv-dam-aband-22-10-23.jpg","https://t.me/lost_warinua/53906",NA,"Improvised","Russia","Armor",NA,NA
"243","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-19,"Vodiane","https://i.postimg.cc/ht0pFkkC/1014-mtlb-destr-19-10-23.jpg","https://t.me/operativnoZSU/128295","48.11656805069593,37.70621608219049",NA,"Russia","Armor",48.1165680506959,37.7062160821905
"244","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/85j9Nz5p/1020-bmp1-destr-03-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.2030583,37.7074944",NA,"Russia","Armor",48.2030583,37.7074944
"245","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/26qHJgK8/1008-mtlb-destr-26-10-23.jpg","https://t.me/lost_warinua/54240","48.20338197,37.70177558","Cope cage,Loitering","Russia","Armor",48.20338197,37.70177558
"246","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/13HYNGFP/1037-MT-LB-destr-12-10-23.jpg","https://twitter.com/OSINTua/status/1717624038615355565","48.21086,37.72404","Turretless,Cope cage","Russia","Armor",48.21086,37.72404
"247","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia","39th Separate Motor Rifle Brigade",2023-10-12,"Novomykhailivka","https://i.postimg.cc/KYPs3zBM/1000-MT-LB-destr-16-10-23.png","https://t.me/lost_warinua/52438","47.819714,37.475583","Z","Russia","Armor",47.819714,37.475583
"248","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-11,"Sieverne","https://twitter.com/UAWeapons/status/1712135129458491509","https://t.me/lost_warinua/52344","48.1209850291777,37.68030817512792","Turretless,Shattered,Flipped","Russia","Armor",48.1209850291777,37.6803081751279
"249","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-10,"Vodiane","https://i.postimg.cc/DyGLDV6q/1048-2x-mtlb-destr-18-10-23.jpg","https://t.me/lost_warinua/53278","48.103194,37.626833","Turretless","Russia","Armor",48.103194,37.626833
"250","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-10,"Vodiane","https://i.postimg.cc/DyGLDV6q/1048-2x-mtlb-destr-18-10-23.jpg","https://t.me/lost_warinua/53278","48.103194,37.626833",NA,"Russia","Armor",48.103194,37.626833
"251","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-10,"Stepove","https://i.postimg.cc/Zq0JRmv6/1018-mtlb-destr-10-10-23.jpg","https://t.me/WS_videos/1653","48.2036658,37.6983765","Improvised","Russia","Armor",48.2036658,37.6983765
"252","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-12,"Yasynuvata","https://twitter.com/UAWeapons/status/1712904641300644099","https://t.me/lost_warinua/52620","48.168972,37.894306","Z","Russia","Armor",48.168972,37.894306
"253","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-12,"Yasynuvata","https://twitter.com/UAWeapons/status/1712904641300644099","https://t.me/lost_warinua/52613","48.169444,37.894417","Z","Russia","Armor",48.169444,37.894417
"254","Armoured Fighting Vehicles","MT-LB M1980 'Blade'","Destroyed","Russia",NA,2023-11-18,"Vodiane","https://i.postimg.cc/Wp8Kg2RK/1017-mtlb-destr-18-11-23.jpg",NA,"48.11237872315585,37.67980789210326",NA,"Russia","Armor",48.1123787231558,37.6798078921033
"255","Armoured Fighting Vehicles","MT-LB M1980 'Blade'","Destroyed","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/Z5Hr48dH/1010-1x-mtlb-1x-bmp1-2x-bmp2-1x-btr82a-1x-btr80-destr-20-10-23.jpg","https://t.me/lost_warinua/53495","48.21011,37.70529",NA,"Russia","Armor",48.21011,37.70529
"256","Armoured Fighting Vehicles","MT-LB with BPU-1 Turret","Destroyed","Russia",NA,2023-10-31,"Vodiane","https://i.postimg.cc/GhLsrD6w/1014-MT-LB-destr-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.099286336969776,37.65031620268962","Loitering","Russia","Armor",48.0992863369698,37.6503162026896
"257","Armoured Fighting Vehicles","MT-LB with twin 12.7mm naval mounting","Destroyed","Russia",NA,2023-11-03,"Vesele","https://i.postimg.cc/bJRhrVDF/1019-mtlb-destr-03-11-23.jpg","https://t.me/lost_warinua/55435","48.190722,37.765778",NA,"Russia","Armor",48.190722,37.765778
"258","Armoured Fighting Vehicles","MT-LB with ZU-23 AA gun","Destroyed","Russia","1st Separate Motor Rifle Brigade (DNR)",2023-11-02,"Vodiane","https://i.postimg.cc/9XSDS3DB/1030-unkn-t72-and-MT-LB-with-ZU-23-destr-02-11-23.jpg",NA,"48.11233736472883,37.68240606485294","Loitering,Improvised","Russia","Armor",48.1123373647288,37.6824060648529
"259","Armoured Fighting Vehicles","MT-LB with ZU-23 AA gun","Destroyed","Russia",NA,2023-10-30,"Vodiane","https://i.postimg.cc/SRqYnYs9/1015-MT-LB-with-ZU-23-destr-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.10144,37.67636","Damaged","Russia","Armor",48.10144,37.67636
"260","Armoured Fighting Vehicles","MT-LB with ZU-23 AA gun","Destroyed","Russia",NA,2023-10-30,"Sieverne","https://i.postimg.cc/DZ7QVzR2/1026-MT-LB-destr-10-11-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.114942,37.676804","Cope cage,Damaged,Loitering","Russia","Armor",48.114942,37.676804
"261","Armoured Fighting Vehicles","MT-LB with ZU-23 AA gun","Destroyed","Russia",NA,2023-10-24,"Pisky","https://i.postimg.cc/Pq5VbCbD/1022-MT-LB-with-ZU-23-destr-24-10-23.jpg","https://t.me/lost_warinua/54403","48.069889,37.667833","Damaged","Russia","Armor",48.069889,37.667833
"262","Armoured Fighting Vehicles","MT-LB with ZU-23 AA gun","Destroyed","Russia",NA,2023-11-18,"Spartak","https://i.postimg.cc/gJq7Mpxx/1020-MT-LB-APC-with-ZU-23-2-destr-19-11-23.jpg","https://t.me/lost_warinua/57071","48.077944,37.753583","Z,Damaged,Flipped","Russia","Armor",48.077944,37.753583
